0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
198.0,55.0,228.0,1450.0,162.0,2486.0,3242.0,3.0,2609.0,175.0,246.0,181.0,222.0,1176.0,2701.0,32.0,240.0,11.0,254.0,153.0,1.0
214.0,88.0,209.0,3960.0,273.0,1065.0,2982.0,5.0,1847.0,402.0,211.0,198.0,208.0,3034.0,2455.0,50.0,241.0,339.0,60.0,172.0,0.0
244.0,32.0,253.0,1756.0,325.0,488.0,3401.0,14.0,1518.0,516.0,227.0,234.0,185.0,5797.0,845.0,87.0,224.0,150.0,200.0,179.0,1.0
227.0,5.0,233.0,5199.0,312.0,3223.0,2607.0,32.0,1699.0,67.0,204.0,156.0,118.0,1006.0,1289.0,36.0,198.0,125.0,298.0,211.0,0.0
230.0,11.0,211.0,6390.0,89.0,2372.0,3255.0,39.0,2664.0,108.0,208.0,162.0,244.0,684.0,335.0,55.0,147.0,44.0,40.0,0.0,1.0
242.0,-44.0,214.0,825.0,23.0,3046.0,3374.0,2.0,4401.0,170.0,203.0,138.0,218.0,3113.0,4011.0,-4.0,235.0,218.0,80.0,154.0,1.0
207.0,125.0,196.0,2597.0,72.0,1033.0,3316.0,15.0,2058.0,60.0,223.0,186.0,236.0,1020.0,3124.0,-18.0,209.0,229.0,107.0,100.0,1.0
206.0,-2.0,217.0,3507.0,126.0,655.0,2814.0,8.0,2326.0,306.0,226.0,212.0,234.0,2499.0,2758.0,41.0,235.0,67.0,152.0,132.0,0.0
220.0,34.0,203.0,350.0,147.0,2236.0,2972.0,13.0,2520.0,837.0,226.0,210.0,237.0,5139.0,1509.0,176.0,238.0,135.0,357.0,130.0,0.0
212.0,26.0,238.0,5603.0,114.0,2881.0,2609.0,3.0,2690.0,228.0,228.0,247.0,224.0,2944.0,769.0,52.0,236.0,355.0,107.0,147.0,0.0
212.0,7.0,250.0,5063.0,315.0,751.0,2214.0,19.0,1146.0,283.0,252.0,221.0,165.0,1215.0,592.0,111.0,220.0,115.0,124.0,194.0,0.0
231.0,141.0,235.0,1883.0,174.0,2210.0,3313.0,15.0,4241.0,591.0,234.0,241.0,227.0,2341.0,2201.0,95.0,247.0,127.0,271.0,147.0,1.0
243.0,52.0,223.0,5663.0,214.0,633.0,3336.0,19.0,2802.0,95.0,173.0,234.0,198.0,1964.0,541.0,1.0,254.0,354.0,107.0,186.0,1.0
179.0,30.0,221.0,313.0,326.0,3899.0,2982.0,7.0,4971.0,306.0,241.0,202.0,203.0,3216.0,5579.0,17.0,232.0,84.0,119.0,168.0,0.0
228.0,0.0,211.0,421.0,51.0,1215.0,3262.0,6.0,3704.0,108.0,225.0,169.0,223.0,2670.0,3851.0,-5.0,227.0,269.0,183.0,139.0,1.0
211.0,2.0,231.0,4391.0,77.0,3912.0,3408.0,11.0,853.0,331.0,231.0,203.0,234.0,3619.0,960.0,59.0,220.0,126.0,54.0,117.0,1.0
173.0,9.0,234.0,4560.0,241.0,1120.0,3258.0,18.0,2301.0,124.0,231.0,253.0,183.0,540.0,2967.0,29.0,252.0,54.0,150.0,203.0,0.0
188.0,100.0,231.0,5504.0,5.0,1738.0,2514.0,25.0,1699.0,108.0,172.0,186.0,178.0,1403.0,1694.0,6.0,182.0,221.0,344.0,133.0,0.0
231.0,53.0,221.0,408.0,344.0,153.0,3318.0,26.0,2419.0,60.0,221.0,189.0,159.0,2821.0,485.0,18.0,190.0,226.0,301.0,163.0,1.0
166.0,46.0,232.0,2691.0,14.0,3946.0,3067.0,8.0,1959.0,0.0,210.0,175.0,213.0,3150.0,1855.0,0.0,224.0,277.0,78.0,148.0,0.0
182.0,0.0,227.0,430.0,3.0,2739.0,3112.0,9.0,2322.0,212.0,242.0,231.0,207.0,1486.0,2331.0,-6.0,222.0,45.0,71.0,152.0,0.0
201.0,9.0,239.0,933.0,343.0,3337.0,3364.0,6.0,2718.0,60.0,216.0,247.0,207.0,319.0,2305.0,8.0,230.0,225.0,138.0,162.0,1.0
242.0,0.0,240.0,2442.0,325.0,730.0,3466.0,21.0,1613.0,60.0,228.0,243.0,162.0,1434.0,1956.0,19.0,212.0,14.0,352.0,187.0,1.0
204.0,40.0,188.0,3608.0,291.0,1836.0,3528.0,9.0,1567.0,418.0,203.0,230.0,194.0,4209.0,2045.0,34.0,239.0,266.0,47.0,184.0,1.0
246.0,38.0,218.0,180.0,198.0,3065.0,2486.0,23.0,1556.0,108.0,233.0,229.0,206.0,497.0,592.0,75.0,252.0,0.0,74.0,170.0,0.0
233.0,4.0,244.0,256.0,97.0,1173.0,2789.0,12.0,1464.0,30.0,215.0,226.0,240.0,1710.0,2236.0,6.0,222.0,89.0,329.0,110.0,0.0
231.0,3.0,200.0,2215.0,144.0,1994.0,3234.0,4.0,2313.0,0.0,228.0,173.0,226.0,4592.0,618.0,0.0,239.0,82.0,358.0,147.0,1.0
198.0,32.0,248.0,1531.0,206.0,1054.0,3375.0,7.0,2873.0,60.0,235.0,248.0,216.0,2928.0,511.0,-4.0,247.0,83.0,42.0,166.0,1.0
203.0,67.0,246.0,1252.0,24.0,5983.0,3201.0,10.0,2737.0,30.0,245.0,200.0,215.0,5974.0,2703.0,0.0,218.0,323.0,45.0,140.0,1.0
190.0,96.0,220.0,1282.0,83.0,1290.0,3250.0,18.0,382.0,212.0,216.0,249.0,242.0,845.0,793.0,36.0,206.0,34.0,50.0,86.0,0.0
224.0,3.0,228.0,1140.0,77.0,3210.0,3395.0,9.0,2592.0,342.0,223.0,204.0,232.0,2689.0,1637.0,46.0,224.0,123.0,58.0,125.0,1.0
181.0,115.0,194.0,1047.0,66.0,832.0,3021.0,19.0,3770.0,390.0,217.0,165.0,235.0,1513.0,4816.0,25.0,198.0,110.0,167.0,87.0,0.0
218.0,64.0,248.0,1471.0,44.0,3823.0,2448.0,16.0,962.0,108.0,218.0,229.0,222.0,3606.0,993.0,30.0,203.0,171.0,34.0,111.0,0.0
243.0,206.0,213.0,875.0,81.0,1261.0,3365.0,20.0,2753.0,60.0,243.0,161.0,242.0,4897.0,658.0,9.0,201.0,194.0,214.0,81.0,1.0
200.0,0.0,195.0,2610.0,162.0,4367.0,2549.0,9.0,1384.0,0.0,224.0,228.0,229.0,3197.0,1342.0,0.0,243.0,65.0,8.0,145.0,0.0
191.0,73.0,228.0,6189.0,125.0,3223.0,3087.0,9.0,4460.0,150.0,210.0,213.0,236.0,2605.0,3189.0,12.0,234.0,135.0,348.0,128.0,0.0
232.0,-6.0,198.0,3800.0,174.0,1249.0,3392.0,9.0,3187.0,1130.0,252.0,219.0,226.0,1438.0,1116.0,190.0,245.0,308.0,299.0,152.0,1.0
246.0,26.0,223.0,4367.0,309.0,2324.0,2980.0,15.0,1544.0,691.0,217.0,233.0,177.0,1583.0,1922.0,334.0,229.0,133.0,128.0,192.0,0.0
210.0,12.0,233.0,1050.0,169.0,256.0,3318.0,13.0,2525.0,1124.0,223.0,227.0,230.0,4296.0,2003.0,148.0,245.0,242.0,140.0,144.0,1.0
223.0,2.0,213.0,376.0,52.0,256.0,2705.0,13.0,2697.0,175.0,225.0,231.0,226.0,5116.0,878.0,27.0,211.0,75.0,180.0,116.0,0.0
220.0,-12.0,207.0,2496.0,330.0,6268.0,3492.0,14.0,1645.0,150.0,250.0,246.0,186.0,4604.0,2024.0,45.0,222.0,35.0,77.0,175.0,1.0
209.0,40.0,199.0,351.0,60.0,1115.0,2697.0,5.0,926.0,30.0,132.0,201.0,224.0,1616.0,2126.0,0.0,229.0,43.0,6.0,140.0,0.0
210.0,133.0,247.0,2706.0,3.0,1634.0,3160.0,13.0,1677.0,757.0,223.0,207.0,201.0,3650.0,2701.0,85.0,214.0,31.0,95.0,149.0,0.0
221.0,119.0,192.0,1470.0,137.0,2886.0,3388.0,12.0,713.0,853.0,210.0,193.0,238.0,2297.0,90.0,178.0,235.0,76.0,216.0,125.0,1.0
149.0,-4.0,237.0,793.0,56.0,3354.0,3129.0,11.0,3030.0,120.0,239.0,144.0,227.0,600.0,5282.0,36.0,217.0,66.0,347.0,122.0,0.0
227.0,129.0,219.0,2798.0,333.0,4039.0,2392.0,21.0,1489.0,108.0,207.0,217.0,166.0,256.0,513.0,35.0,208.0,246.0,115.0,178.0,0.0
195.0,22.0,211.0,4179.0,76.0,4930.0,3454.0,18.0,4221.0,319.0,247.0,214.0,239.0,2139.0,859.0,148.0,204.0,338.0,26.0,89.0,1.0
197.0,0.0,237.0,541.0,99.0,218.0,3413.0,21.0,2064.0,360.0,222.0,232.0,249.0,2271.0,3317.0,30.0,205.0,148.0,65.0,74.0,1.0
230.0,27.0,219.0,1356.0,90.0,1935.0,3324.0,9.0,960.0,361.0,229.0,187.0,234.0,4377.0,1230.0,63.0,226.0,341.0,25.0,123.0,1.0
199.0,0.0,169.0,874.0,183.0,3799.0,3228.0,15.0,2826.0,120.0,179.0,98.0,223.0,2733.0,2490.0,13.0,249.0,281.0,245.0,154.0,1.0
205.0,0.0,224.0,360.0,195.0,812.0,3090.0,3.0,2207.0,391.0,199.0,237.0,219.0,1999.0,1718.0,-30.0,241.0,249.0,320.0,159.0,0.0
248.0,25.0,212.0,2347.0,81.0,1932.0,2740.0,5.0,2732.0,134.0,237.0,222.0,226.0,618.0,4959.0,13.0,231.0,54.0,70.0,140.0,0.0
211.0,48.0,232.0,2467.0,178.0,671.0,3378.0,14.0,2766.0,912.0,187.0,237.0,225.0,932.0,2181.0,139.0,247.0,296.0,299.0,151.0,1.0
230.0,49.0,239.0,2190.0,117.0,1047.0,3129.0,17.0,840.0,362.0,246.0,214.0,246.0,859.0,1549.0,88.0,222.0,305.0,158.0,99.0,0.0
222.0,-36.0,188.0,1530.0,10.0,4101.0,3529.0,5.0,1460.0,313.0,211.0,144.0,214.0,4254.0,1022.0,36.0,229.0,24.0,86.0,152.0,1.0
244.0,0.0,248.0,3997.0,135.0,5883.0,2939.0,13.0,5342.0,240.0,176.0,242.0,240.0,1131.0,4084.0,20.0,234.0,3.0,317.0,120.0,0.0
203.0,78.0,233.0,630.0,44.0,2250.0,2582.0,24.0,283.0,150.0,237.0,184.0,218.0,4707.0,1476.0,49.0,180.0,302.0,78.0,84.0,0.0
200.0,52.0,224.0,1410.0,108.0,1379.0,3326.0,18.0,1994.0,0.0,186.0,193.0,248.0,2037.0,932.0,0.0,216.0,48.0,278.0,89.0,1.0
216.0,0.0,216.0,4859.0,296.0,2694.0,2957.0,16.0,5835.0,150.0,222.0,173.0,173.0,1136.0,1276.0,42.0,234.0,98.0,35.0,200.0,0.0
195.0,193.0,207.0,4613.0,215.0,3436.0,3037.0,19.0,600.0,234.0,225.0,212.0,198.0,3757.0,1507.0,53.0,254.0,333.0,166.0,186.0,0.0
92.0,9.0,223.0,4142.0,193.0,781.0,3368.0,5.0,2614.0,175.0,231.0,206.0,219.0,983.0,543.0,4.0,244.0,57.0,54.0,160.0,1.0
234.0,132.0,206.0,1679.0,121.0,684.0,3412.0,4.0,892.0,433.0,219.0,226.0,227.0,1142.0,742.0,-10.0,236.0,180.0,27.0,144.0,1.0
220.0,-8.0,247.0,1195.0,143.0,5073.0,3335.0,29.0,1350.0,301.0,182.0,244.0,246.0,350.0,841.0,178.0,219.0,207.0,1.0,79.0,1.0
192.0,100.0,223.0,420.0,293.0,2700.0,3114.0,5.0,2391.0,295.0,235.0,210.0,205.0,2135.0,1790.0,-3.0,239.0,61.0,154.0,173.0,0.0
227.0,-6.0,253.0,4517.0,83.0,402.0,2547.0,14.0,524.0,285.0,237.0,233.0,239.0,2522.0,618.0,8.0,215.0,328.0,161.0,104.0,0.0
189.0,71.0,242.0,1092.0,106.0,1704.0,3228.0,15.0,4034.0,646.0,208.0,187.0,244.0,283.0,2782.0,53.0,221.0,155.0,223.0,101.0,0.0
232.0,-1.0,251.0,1513.0,17.0,1761.0,2700.0,18.0,1345.0,95.0,238.0,240.0,203.0,1084.0,1905.0,20.0,200.0,270.0,68.0,130.0,0.0
218.0,42.0,249.0,1831.0,157.0,5993.0,3337.0,32.0,1866.0,342.0,248.0,236.0,235.0,947.0,402.0,153.0,224.0,140.0,79.0,92.0,1.0
227.0,46.0,237.0,2596.0,128.0,1556.0,3415.0,6.0,2912.0,42.0,240.0,246.0,230.0,1020.0,815.0,0.0,236.0,89.0,55.0,140.0,1.0
230.0,6.0,229.0,2619.0,48.0,3245.0,2596.0,12.0,1500.0,150.0,223.0,232.0,224.0,966.0,1130.0,-5.0,214.0,10.0,80.0,122.0,0.0
221.0,5.0,239.0,1434.0,84.0,4733.0,2755.0,22.0,150.0,124.0,238.0,168.0,245.0,573.0,1302.0,61.0,196.0,90.0,10.0,70.0,0.0
197.0,29.0,243.0,5704.0,66.0,1974.0,3289.0,10.0,3013.0,127.0,238.0,194.0,230.0,2974.0,1945.0,-9.0,219.0,21.0,155.0,121.0,1.0
212.0,105.0,212.0,1931.0,191.0,2093.0,3391.0,14.0,1819.0,721.0,227.0,245.0,218.0,1380.0,1380.0,185.0,250.0,32.0,315.0,162.0,1.0
207.0,0.0,234.0,2381.0,88.0,1266.0,2910.0,6.0,2016.0,90.0,222.0,177.0,230.0,912.0,404.0,-10.0,229.0,311.0,344.0,133.0,0.0
228.0,95.0,225.0,875.0,51.0,2906.0,2464.0,9.0,108.0,30.0,238.0,237.0,225.0,1677.0,1194.0,2.0,221.0,329.0,42.0,129.0,0.0
223.0,-16.0,239.0,752.0,189.0,1651.0,3458.0,12.0,4099.0,624.0,246.0,208.0,220.0,1920.0,3031.0,133.0,249.0,72.0,58.0,160.0,1.0
208.0,96.0,246.0,1101.0,270.0,2002.0,3110.0,7.0,1266.0,247.0,235.0,221.0,202.0,3187.0,1403.0,36.0,243.0,109.0,70.0,180.0,0.0
183.0,180.0,217.0,1262.0,81.0,731.0,3038.0,6.0,2609.0,42.0,207.0,207.0,228.0,1332.0,3987.0,-3.0,230.0,36.0,331.0,136.0,0.0
185.0,31.0,243.0,892.0,45.0,2106.0,2643.0,14.0,589.0,404.0,254.0,247.0,223.0,3510.0,1570.0,92.0,210.0,309.0,335.0,118.0,0.0
203.0,87.0,245.0,1621.0,146.0,932.0,3400.0,7.0,721.0,696.0,229.0,222.0,230.0,853.0,454.0,171.0,239.0,341.0,315.0,142.0,1.0
251.0,12.0,155.0,1191.0,18.0,277.0,3354.0,3.0,2723.0,0.0,254.0,235.0,217.0,4302.0,649.0,0.0,233.0,62.0,92.0,153.0,1.0
236.0,80.0,241.0,720.0,0.0,2221.0,3376.0,3.0,2577.0,108.0,216.0,224.0,215.0,3197.0,2413.0,4.0,233.0,15.0,304.0,156.0,1.0
191.0,94.0,189.0,6104.0,146.0,1302.0,2977.0,10.0,4642.0,120.0,237.0,226.0,234.0,1140.0,3344.0,9.0,239.0,53.0,105.0,135.0,0.0
236.0,10.0,185.0,1802.0,112.0,5266.0,3390.0,26.0,1602.0,60.0,245.0,210.0,253.0,566.0,1712.0,6.0,202.0,30.0,41.0,59.0,1.0
249.0,8.0,226.0,2962.0,105.0,2662.0,3511.0,31.0,2430.0,424.0,252.0,229.0,254.0,1376.0,3636.0,114.0,185.0,355.0,318.0,34.0,1.0
198.0,3.0,167.0,3271.0,359.0,1744.0,3114.0,11.0,3882.0,67.0,211.0,214.0,204.0,268.0,240.0,10.0,220.0,299.0,15.0,154.0,0.0
234.0,65.0,229.0,703.0,45.0,1207.0,2945.0,14.0,4589.0,201.0,209.0,156.0,223.0,390.0,3781.0,41.0,208.0,107.0,172.0,116.0,0.0
240.0,14.0,225.0,1744.0,36.0,1708.0,3378.0,15.0,3121.0,543.0,226.0,247.0,218.0,474.0,2251.0,139.0,207.0,250.0,70.0,121.0,1.0
193.0,26.0,208.0,4295.0,72.0,5464.0,3209.0,15.0,2680.0,95.0,213.0,211.0,236.0,534.0,1638.0,-2.0,209.0,346.0,286.0,100.0,0.0
234.0,115.0,228.0,1019.0,147.0,2016.0,3129.0,13.0,108.0,170.0,241.0,208.0,237.0,1639.0,4636.0,27.0,238.0,160.0,108.0,129.0,0.0
206.0,90.0,217.0,2439.0,46.0,1786.0,3295.0,14.0,3363.0,458.0,249.0,244.0,224.0,1505.0,1928.0,-31.0,209.0,20.0,89.0,116.0,1.0
244.0,50.0,222.0,4579.0,66.0,2825.0,2884.0,18.0,1816.0,42.0,217.0,240.0,235.0,3532.0,2195.0,11.0,201.0,51.0,162.0,91.0,0.0
218.0,43.0,215.0,1022.0,190.0,3005.0,3193.0,24.0,2021.0,485.0,208.0,227.0,212.0,1310.0,1100.0,-39.0,250.0,203.0,359.0,158.0,0.0
239.0,-3.0,215.0,1233.0,63.0,4137.0,3227.0,15.0,3962.0,60.0,234.0,157.0,232.0,1173.0,2804.0,9.0,208.0,126.0,159.0,105.0,1.0
203.0,-3.0,254.0,4270.0,316.0,1850.0,3460.0,15.0,2125.0,698.0,235.0,220.0,178.0,849.0,571.0,91.0,225.0,160.0,282.0,187.0,1.0
234.0,-55.0,232.0,4149.0,321.0,1712.0,3413.0,9.0,2370.0,242.0,214.0,226.0,197.0,1698.0,2647.0,40.0,231.0,325.0,327.0,174.0,1.0
235.0,23.0,249.0,2433.0,359.0,404.0,3288.0,19.0,3845.0,424.0,237.0,228.0,187.0,2679.0,3660.0,142.0,201.0,253.0,117.0,148.0,1.0
249.0,166.0,234.0,806.0,67.0,990.0,2420.0,25.0,1018.0,42.0,224.0,222.0,235.0,3597.0,703.0,15.0,180.0,147.0,50.0,61.0,0.0
173.0,31.0,243.0,2553.0,189.0,2941.0,3425.0,14.0,2359.0,600.0,251.0,184.0,220.0,882.0,842.0,225.0,250.0,197.0,239.0,160.0,1.0
229.0,198.0,236.0,1973.0,303.0,845.0,3392.0,13.0,4565.0,960.0,225.0,213.0,184.0,577.0,2789.0,222.0,233.0,294.0,190.0,190.0,1.0
210.0,56.0,242.0,3162.0,169.0,3098.0,3419.0,11.0,3360.0,1044.0,241.0,222.0,228.0,1237.0,1020.0,70.0,245.0,142.0,137.0,147.0,1.0
201.0,130.0,215.0,636.0,57.0,1324.0,3412.0,11.0,2858.0,313.0,221.0,238.0,228.0,295.0,1403.0,63.0,217.0,348.0,58.0,121.0,1.0
227.0,33.0,234.0,1814.0,350.0,4428.0,2699.0,20.0,1950.0,108.0,238.0,236.0,179.0,698.0,2727.0,43.0,202.0,66.0,338.0,157.0,0.0
202.0,213.0,233.0,2265.0,52.0,1855.0,2863.0,9.0,5486.0,0.0,243.0,229.0,225.0,1699.0,845.0,0.0,221.0,308.0,325.0,130.0,0.0
217.0,15.0,221.0,2036.0,175.0,1680.0,3333.0,11.0,2605.0,1129.0,213.0,230.0,226.0,663.0,2037.0,94.0,246.0,141.0,332.0,151.0,1.0
225.0,60.0,217.0,2640.0,326.0,4744.0,3421.0,7.0,4824.0,510.0,218.0,214.0,203.0,1749.0,4188.0,-23.0,232.0,320.0,102.0,168.0,1.0
211.0,-2.0,217.0,547.0,6.0,1702.0,3057.0,21.0,2791.0,67.0,220.0,225.0,190.0,2162.0,2213.0,17.0,195.0,260.0,153.0,137.0,0.0
205.0,72.0,234.0,807.0,341.0,979.0,3403.0,29.0,4542.0,283.0,182.0,189.0,148.0,4510.0,3987.0,167.0,184.0,151.0,351.0,167.0,1.0
239.0,7.0,223.0,497.0,352.0,750.0,2883.0,10.0,3606.0,323.0,227.0,191.0,202.0,3728.0,3300.0,7.0,222.0,280.0,250.0,158.0,0.0
225.0,29.0,223.0,2640.0,8.0,4858.0,3334.0,7.0,2989.0,60.0,240.0,207.0,212.0,540.0,2084.0,8.0,227.0,143.0,18.0,152.0,1.0
221.0,29.0,246.0,2367.0,325.0,242.0,3484.0,11.0,5169.0,404.0,232.0,232.0,191.0,2571.0,4290.0,38.0,227.0,99.0,130.0,176.0,1.0
231.0,12.0,220.0,3070.0,284.0,638.0,2273.0,23.0,1332.0,212.0,237.0,224.0,149.0,1448.0,782.0,99.0,233.0,167.0,42.0,221.0,0.0
212.0,33.0,168.0,5855.0,117.0,1390.0,2356.0,21.0,876.0,339.0,227.0,169.0,251.0,2106.0,1473.0,159.0,215.0,15.0,67.0,81.0,0.0
217.0,17.0,251.0,3985.0,86.0,5497.0,2532.0,20.0,1148.0,268.0,208.0,214.0,245.0,4763.0,1120.0,16.0,201.0,158.0,83.0,77.0,0.0
193.0,212.0,234.0,1501.0,7.0,808.0,3792.0,17.0,4729.0,1032.0,160.0,183.0,196.0,1262.0,2837.0,383.0,203.0,39.0,56.0,141.0,1.0
215.0,137.0,214.0,759.0,180.0,1694.0,3004.0,6.0,4904.0,180.0,206.0,195.0,223.0,2966.0,5104.0,22.0,244.0,81.0,313.0,156.0,0.0
158.0,0.0,216.0,859.0,263.0,2227.0,2505.0,9.0,390.0,247.0,210.0,159.0,197.0,6672.0,216.0,72.0,245.0,43.0,58.0,187.0,0.0
220.0,64.0,248.0,1589.0,207.0,1771.0,3364.0,24.0,3365.0,201.0,227.0,220.0,196.0,1148.0,376.0,109.0,253.0,90.0,238.0,181.0,0.0
212.0,23.0,180.0,285.0,40.0,5925.0,3036.0,4.0,1374.0,808.0,210.0,199.0,220.0,768.0,600.0,19.0,231.0,333.0,42.0,147.0,0.0
197.0,31.0,233.0,1347.0,287.0,3293.0,3131.0,6.0,1860.0,642.0,195.0,222.0,204.0,1440.0,2646.0,57.0,240.0,175.0,59.0,175.0,0.0
236.0,115.0,210.0,2051.0,63.0,2860.0,3464.0,12.0,2348.0,918.0,243.0,206.0,230.0,1300.0,1412.0,231.0,216.0,65.0,357.0,117.0,1.0
219.0,8.0,241.0,2496.0,83.0,1549.0,3319.0,15.0,3594.0,42.0,245.0,208.0,240.0,1507.0,2532.0,6.0,213.0,194.0,244.0,99.0,1.0
166.0,39.0,200.0,1390.0,156.0,3443.0,3388.0,22.0,2951.0,150.0,253.0,225.0,239.0,3530.0,859.0,-4.0,236.0,335.0,1.0,115.0,1.0
218.0,12.0,212.0,4338.0,312.0,2347.0,3393.0,11.0,3848.0,402.0,201.0,205.0,189.0,631.0,1889.0,71.0,232.0,35.0,34.0,183.0,1.0
239.0,43.0,223.0,1577.0,105.0,1395.0,3113.0,13.0,4918.0,212.0,230.0,195.0,241.0,2407.0,1798.0,69.0,224.0,221.0,173.0,110.0,0.0
204.0,40.0,213.0,350.0,31.0,2382.0,2831.0,10.0,2547.0,0.0,237.0,222.0,218.0,1839.0,2174.0,0.0,219.0,117.0,45.0,136.0,0.0
204.0,29.0,241.0,1153.0,326.0,1550.0,3249.0,9.0,4380.0,324.0,208.0,231.0,199.0,2525.0,2285.0,22.0,231.0,99.0,310.0,171.0,1.0
246.0,200.0,236.0,870.0,103.0,1652.0,2944.0,14.0,5132.0,351.0,223.0,226.0,243.0,659.0,2687.0,23.0,221.0,3.0,153.0,103.0,0.0
212.0,37.0,225.0,3644.0,348.0,2431.0,3365.0,13.0,1170.0,794.0,244.0,195.0,194.0,1865.0,1825.0,94.0,217.0,90.0,53.0,161.0,1.0
194.0,16.0,249.0,342.0,53.0,782.0,2690.0,24.0,1140.0,295.0,202.0,242.0,226.0,864.0,912.0,126.0,182.0,259.0,236.0,77.0,0.0
194.0,94.0,189.0,1426.0,56.0,735.0,3336.0,17.0,3132.0,180.0,233.0,237.0,229.0,849.0,1935.0,14.0,202.0,351.0,82.0,100.0,1.0
221.0,383.0,239.0,1470.0,42.0,1579.0,3265.0,13.0,840.0,420.0,246.0,151.0,222.0,4495.0,2156.0,269.0,212.0,29.0,99.0,123.0,1.0
166.0,35.0,244.0,2869.0,294.0,3389.0,2996.0,20.0,5885.0,300.0,231.0,204.0,158.0,4013.0,1387.0,67.0,230.0,198.0,61.0,210.0,0.0
202.0,126.0,245.0,3160.0,283.0,2989.0,3493.0,13.0,1495.0,306.0,244.0,214.0,185.0,3247.0,1930.0,46.0,240.0,272.0,233.0,195.0,1.0
180.0,60.0,184.0,5625.0,66.0,4422.0,3249.0,8.0,4287.0,234.0,218.0,209.0,228.0,1199.0,2349.0,22.0,225.0,191.0,86.0,131.0,1.0
231.0,61.0,195.0,1140.0,87.0,2655.0,3043.0,33.0,2001.0,150.0,214.0,222.0,246.0,5281.0,3670.0,68.0,166.0,108.0,169.0,21.0,0.0
242.0,17.0,204.0,1452.0,79.0,5464.0,2949.0,12.0,1982.0,60.0,239.0,237.0,236.0,3249.0,2639.0,8.0,217.0,294.0,153.0,110.0,0.0
163.0,-11.0,214.0,4199.0,214.0,2451.0,3412.0,3.0,2976.0,150.0,202.0,233.0,216.0,4056.0,874.0,7.0,243.0,267.0,44.0,163.0,1.0
246.0,1.0,247.0,2609.0,36.0,335.0,3126.0,14.0,3015.0,30.0,229.0,241.0,218.0,5922.0,5423.0,3.0,208.0,339.0,187.0,123.0,0.0
246.0,0.0,190.0,5706.0,123.0,2605.0,3390.0,8.0,674.0,845.0,237.0,219.0,234.0,1216.0,162.0,184.0,234.0,309.0,60.0,132.0,1.0
173.0,-30.0,220.0,5855.0,292.0,1406.0,3477.0,22.0,1295.0,361.0,169.0,220.0,152.0,1082.0,1718.0,178.0,229.0,231.0,161.0,215.0,1.0
137.0,103.0,232.0,2291.0,298.0,1627.0,3156.0,14.0,2371.0,162.0,232.0,229.0,180.0,247.0,541.0,9.0,234.0,53.0,48.0,194.0,0.0
217.0,39.0,166.0,2106.0,47.0,2584.0,3424.0,11.0,2981.0,342.0,248.0,215.0,224.0,2340.0,1350.0,75.0,217.0,348.0,82.0,126.0,1.0
202.0,23.0,188.0,2779.0,36.0,3499.0,2748.0,20.0,190.0,175.0,209.0,195.0,214.0,3520.0,2710.0,75.0,191.0,67.0,178.0,105.0,0.0
208.0,28.0,239.0,3368.0,80.0,2679.0,3238.0,13.0,2638.0,150.0,238.0,118.0,237.0,1008.0,1584.0,12.0,215.0,56.0,340.0,107.0,1.0
235.0,45.0,200.0,1471.0,320.0,2681.0,3715.0,7.0,5400.0,977.0,207.0,229.0,201.0,5833.0,3530.0,269.0,233.0,121.0,67.0,171.0,1.0
197.0,93.0,237.0,1710.0,70.0,2571.0,3341.0,28.0,2867.0,192.0,208.0,199.0,237.0,2943.0,433.0,141.0,172.0,0.0,45.0,47.0,1.0
212.0,-2.0,232.0,1448.0,228.0,1822.0,3192.0,7.0,5997.0,459.0,216.0,222.0,210.0,1471.0,3002.0,72.0,246.0,333.0,24.0,173.0,0.0
153.0,2.0,226.0,1740.0,329.0,3019.0,2809.0,4.0,2398.0,85.0,228.0,218.0,210.0,618.0,2483.0,-2.0,235.0,47.0,24.0,163.0,0.0
190.0,82.0,226.0,4142.0,12.0,900.0,2864.0,25.0,1316.0,633.0,231.0,236.0,185.0,2063.0,834.0,296.0,180.0,299.0,26.0,123.0,0.0
221.0,49.0,205.0,6067.0,229.0,3836.0,3181.0,18.0,6066.0,573.0,251.0,222.0,190.0,2663.0,1718.0,120.0,254.0,82.0,77.0,197.0,0.0
240.0,-36.0,229.0,785.0,17.0,4702.0,2887.0,5.0,1187.0,450.0,220.0,178.0,216.0,5049.0,2769.0,78.0,229.0,86.0,353.0,151.0,0.0
203.0,20.0,217.0,4957.0,346.0,1812.0,2214.0,15.0,516.0,323.0,220.0,219.0,189.0,4448.0,366.0,40.0,214.0,61.0,337.0,163.0,0.0
236.0,55.0,247.0,1382.0,284.0,60.0,3256.0,4.0,2617.0,551.0,228.0,229.0,209.0,633.0,391.0,-18.0,240.0,40.0,312.0,169.0,0.0
169.0,24.0,237.0,2553.0,37.0,4273.0,2952.0,7.0,4669.0,391.0,230.0,218.0,220.0,3041.0,5510.0,52.0,224.0,43.0,46.0,139.0,0.0
247.0,26.0,235.0,2609.0,156.0,842.0,3433.0,15.0,3692.0,350.0,233.0,175.0,235.0,3951.0,3140.0,204.0,241.0,70.0,311.0,132.0,1.0
