0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,325.0,55.0,1.0,0.0,0.0,99.0,0.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0
1.0,332.0,47.0,1.0,10.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,92.0,1.0,1.0
0.0,340.0,192.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,171.0,1.0
1.0,148.0,34.0,0.0,2.0,4.0,14.0,1.0,1.0,11.0,1.0,1.0,43.0,27.0,0.0
1.0,289.0,119.0,1.0,10.0,6.0,96.0,1.0,0.0,1.0,1.0,1.0,114.0,1.0,1.0
0.0,83.0,169.0,0.0,3.0,6.0,65.0,0.0,0.0,1.0,1.0,1.0,3.0,17.0,0.0
1.0,44.0,141.0,1.0,7.0,3.0,41.0,1.0,1.0,4.0,1.0,1.0,11.0,27.0,1.0
1.0,285.0,130.0,1.0,8.0,6.0,127.0,1.0,1.0,13.0,0.0,1.0,1.0,138.0,1.0
1.0,79.0,46.0,1.0,10.0,3.0,55.0,1.0,1.0,4.0,1.0,1.0,1.0,122.0,1.0
1.0,172.0,192.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,53.0,2.0,0.0
1.0,184.0,12.0,0.0,12.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,0.0
1.0,83.0,16.0,0.0,8.0,3.0,61.0,1.0,1.0,7.0,1.0,1.0,72.0,100.0,0.0
1.0,12.0,12.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,69.0,1.0,0.0
0.0,51.0,136.0,1.0,7.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,102.0,0.0
0.0,334.0,200.0,1.0,10.0,3.0,117.0,1.0,0.0,1.0,1.0,1.0,4.0,229.0,1.0
1.0,163.0,102.0,0.0,5.0,3.0,110.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,95.0,178.0,1.0,12.0,6.0,73.0,1.0,1.0,7.0,0.0,1.0,131.0,112.0,1.0
1.0,58.0,148.0,1.0,7.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0
1.0,47.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,65.0,1.0,0.0
0.0,98.0,187.0,0.0,0.0,0.0,47.0,0.0,1.0,2.0,1.0,1.0,69.0,2.0,0.0
1.0,259.0,97.0,1.0,10.0,3.0,82.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,114.0,52.0,0.0,7.0,3.0,26.0,1.0,1.0,6.0,1.0,1.0,53.0,218.0,1.0
1.0,326.0,124.0,1.0,6.0,3.0,124.0,1.0,1.0,7.0,1.0,1.0,117.0,167.0,1.0
1.0,316.0,169.0,1.0,0.0,0.0,85.0,1.0,1.0,6.0,0.0,1.0,1.0,226.0,1.0
1.0,299.0,151.0,1.0,2.0,4.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,163.0,1.0
1.0,237.0,17.0,1.0,6.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,99.0,1.0,0.0
1.0,123.0,56.0,0.0,5.0,3.0,47.0,1.0,1.0,4.0,1.0,1.0,120.0,120.0,1.0
1.0,149.0,119.0,1.0,12.0,3.0,68.0,1.0,1.0,9.0,0.0,1.0,109.0,158.0,1.0
1.0,302.0,56.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,38.0,2.0,0.0
0.0,95.0,164.0,0.0,5.0,3.0,81.0,1.0,0.0,1.0,0.0,1.0,38.0,1.0,0.0
1.0,143.0,26.0,0.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,86.0,1.0,0.0
0.0,185.0,13.0,1.0,12.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,102.0,35.0,1.0
1.0,104.0,26.0,1.0,7.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,113.0,24.0,1.0
0.0,135.0,34.0,1.0,7.0,3.0,58.0,1.0,1.0,6.0,1.0,1.0,102.0,172.0,1.0
0.0,23.0,13.0,2.0,12.0,0.0,115.0,0.0,0.0,1.0,1.0,0.0,102.0,1.0,1.0
1.0,47.0,123.0,1.0,7.0,3.0,40.0,1.0,1.0,4.0,0.0,1.0,69.0,170.0,1.0
1.0,17.0,209.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,143.0,240.0,1.0
1.0,23.0,122.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0
1.0,281.0,66.0,1.0,6.0,4.0,58.0,1.0,1.0,13.0,1.0,1.0,133.0,195.0,1.0
1.0,324.0,136.0,1.0,9.0,6.0,101.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0
1.0,1.0,87.0,0.0,8.0,3.0,43.0,1.0,1.0,3.0,1.0,1.0,38.0,150.0,1.0
1.0,36.0,144.0,1.0,10.0,3.0,26.0,1.0,0.0,1.0,1.0,1.0,18.0,109.0,1.0
0.0,63.0,172.0,1.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,107.0,6.0,0.0
1.0,18.0,151.0,1.0,8.0,6.0,5.0,0.0,1.0,2.0,0.0,1.0,38.0,2.0,0.0
1.0,197.0,66.0,0.0,8.0,3.0,65.0,0.0,0.0,1.0,0.0,0.0,69.0,1.0,0.0
1.0,138.0,82.0,1.0,8.0,3.0,73.0,1.0,1.0,4.0,1.0,1.0,108.0,1.0,0.0
1.0,57.0,26.0,0.0,11.0,5.0,20.0,0.0,0.0,1.0,1.0,1.0,43.0,3.0,0.0
1.0,24.0,156.0,1.0,7.0,6.0,28.0,0.0,0.0,1.0,0.0,1.0,107.0,14.0,0.0
1.0,127.0,73.0,1.0,8.0,3.0,20.0,0.0,0.0,1.0,1.0,1.0,102.0,42.0,0.0
0.0,272.0,160.0,1.0,10.0,3.0,85.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0
1.0,73.0,169.0,1.0,2.0,3.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,163.0,82.0,1.0,1.0,3.0,65.0,1.0,0.0,1.0,1.0,1.0,102.0,1.0,0.0
0.0,47.0,127.0,1.0,3.0,3.0,37.0,1.0,1.0,2.0,0.0,1.0,53.0,83.0,1.0
0.0,55.0,63.0,1.0,2.0,4.0,14.0,1.0,1.0,5.0,0.0,0.0,24.0,1.0,1.0
1.0,114.0,92.0,1.0,12.0,3.0,79.0,1.0,1.0,2.0,1.0,1.0,38.0,1.0,1.0
0.0,121.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,111.0,2.0,0.0
1.0,254.0,34.0,1.0,8.0,3.0,85.0,1.0,1.0,7.0,1.0,1.0,152.0,228.0,1.0
0.0,25.0,151.0,1.0,8.0,3.0,26.0,0.0,1.0,2.0,0.0,1.0,38.0,2.0,0.0
0.0,133.0,33.0,1.0,10.0,3.0,26.0,1.0,1.0,3.0,1.0,1.0,56.0,115.0,0.0
0.0,58.0,115.0,1.0,5.0,3.0,58.0,1.0,1.0,4.0,0.0,1.0,24.0,146.0,1.0
1.0,62.0,164.0,1.0,13.0,3.0,8.0,1.0,1.0,7.0,0.0,1.0,39.0,1.0,1.0
1.0,63.0,17.0,1.0,7.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,117.0,1.0,0.0
1.0,175.0,139.0,0.0,8.0,6.0,90.0,1.0,0.0,1.0,1.0,1.0,51.0,1.0,1.0
0.0,271.0,33.0,1.0,10.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,93.0,1.0,0.0
0.0,83.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,38.0,46.0,0.0
0.0,21.0,18.0,1.0,7.0,3.0,43.0,0.0,1.0,2.0,1.0,1.0,24.0,6.0,0.0
1.0,179.0,66.0,0.0,8.0,3.0,101.0,0.0,0.0,1.0,1.0,1.0,98.0,1.0,0.0
0.0,72.0,12.0,1.0,10.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,53.0,1.0,0.0
1.0,195.0,35.0,1.0,6.0,3.0,29.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0
1.0,143.0,44.0,1.0,8.0,6.0,20.0,1.0,1.0,2.0,0.0,1.0,86.0,50.0,1.0
1.0,167.0,66.0,1.0,5.0,3.0,104.0,1.0,0.0,1.0,1.0,1.0,157.0,1.0,0.0
0.0,49.0,54.0,1.0,10.0,3.0,49.0,1.0,1.0,6.0,0.0,1.0,77.0,194.0,1.0
1.0,186.0,70.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,0.0
1.0,65.0,28.0,1.0,7.0,6.0,51.0,0.0,0.0,1.0,1.0,1.0,40.0,1.0,1.0
0.0,202.0,175.0,1.0,10.0,6.0,124.0,1.0,1.0,9.0,0.0,1.0,1.0,221.0,1.0
1.0,168.0,94.0,1.0,12.0,6.0,97.0,1.0,1.0,4.0,0.0,1.0,105.0,94.0,1.0
0.0,72.0,27.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,47.0,1.0,0.0
1.0,114.0,194.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,62.0,1.0,0.0
1.0,264.0,55.0,1.0,6.0,3.0,43.0,1.0,1.0,3.0,1.0,1.0,1.0,16.0,1.0
1.0,149.0,36.0,0.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,58.0,73.0,0.0
1.0,220.0,123.0,1.0,10.0,6.0,118.0,1.0,1.0,8.0,1.0,1.0,102.0,6.0,0.0
1.0,13.0,4.0,0.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,45.0,132.0,0.0
1.0,292.0,62.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,69.0,4.0,0.0
1.0,75.0,7.0,1.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,197.0,40.0,0.0,2.0,6.0,14.0,0.0,0.0,1.0,1.0,1.0,53.0,1.0,0.0
1.0,266.0,164.0,0.0,1.0,3.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,331.0,70.0,1.0,8.0,3.0,43.0,1.0,1.0,6.0,1.0,1.0,18.0,39.0,1.0
1.0,101.0,13.0,1.0,6.0,3.0,7.0,1.0,1.0,4.0,0.0,1.0,92.0,234.0,1.0
0.0,250.0,34.0,1.0,5.0,3.0,18.0,0.0,0.0,1.0,0.0,1.0,86.0,84.0,0.0
1.0,294.0,204.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,29.0,1.0,0.0
0.0,187.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,107.0,1.0,0.0
1.0,35.0,87.0,0.0,2.0,3.0,26.0,0.0,0.0,1.0,1.0,1.0,117.0,150.0,0.0
0.0,90.0,64.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,38.0,1.0,0.0
1.0,80.0,46.0,1.0,7.0,6.0,35.0,1.0,0.0,1.0,0.0,1.0,137.0,77.0,1.0
1.0,344.0,139.0,1.0,0.0,0.0,76.0,0.0,1.0,2.0,0.0,1.0,20.0,7.0,0.0
1.0,281.0,11.0,1.0,7.0,4.0,126.0,1.0,1.0,20.0,0.0,1.0,1.0,233.0,1.0
0.0,182.0,66.0,0.0,7.0,3.0,58.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
1.0,263.0,73.0,1.0,10.0,6.0,96.0,1.0,1.0,12.0,0.0,1.0,24.0,1.0,1.0
1.0,76.0,21.0,0.0,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,63.0,2.0,0.0
1.0,196.0,66.0,1.0,12.0,4.0,14.0,0.0,0.0,1.0,0.0,1.0,112.0,1.0,0.0
1.0,320.0,203.0,1.0,1.0,4.0,126.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0
0.0,265.0,121.0,1.0,10.0,3.0,102.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
0.0,267.0,1.0,1.0,7.0,3.0,58.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,191.0,52.0,1.0,8.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,54.0,1.0,0.0
0.0,269.0,96.0,1.0,3.0,6.0,26.0,0.0,0.0,1.0,1.0,0.0,86.0,1.0,0.0
1.0,154.0,69.0,0.0,6.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,24.0,1.0,0.0
1.0,124.0,26.0,1.0,10.0,6.0,5.0,0.0,0.0,1.0,1.0,1.0,77.0,88.0,0.0
1.0,37.0,126.0,1.0,6.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,32.0,2.0,0.0
0.0,247.0,33.0,1.0,2.0,4.0,52.0,1.0,0.0,1.0,1.0,1.0,1.0,94.0,1.0
0.0,82.0,46.0,1.0,8.0,3.0,24.0,0.0,0.0,1.0,1.0,1.0,53.0,1.0,0.0
1.0,165.0,28.0,1.0,13.0,3.0,33.0,1.0,1.0,9.0,1.0,1.0,103.0,203.0,1.0
0.0,20.0,164.0,1.0,13.0,6.0,26.0,1.0,1.0,12.0,0.0,1.0,1.0,200.0,1.0
0.0,181.0,61.0,0.0,12.0,3.0,73.0,0.0,0.0,1.0,1.0,1.0,69.0,63.0,0.0
0.0,307.0,123.0,1.0,5.0,6.0,65.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,100.0,37.0,1.0,10.0,3.0,32.0,1.0,1.0,3.0,0.0,1.0,69.0,1.0,0.0
1.0,242.0,46.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,102.0,1.0,0.0
1.0,85.0,20.0,0.0,12.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,86.0,2.0,0.0
1.0,317.0,180.0,1.0,3.0,6.0,108.0,1.0,0.0,1.0,1.0,1.0,6.0,182.0,1.0
0.0,133.0,74.0,0.0,13.0,6.0,59.0,1.0,1.0,2.0,0.0,1.0,20.0,1.0,1.0
1.0,170.0,87.0,1.0,6.0,3.0,58.0,1.0,0.0,1.0,1.0,1.0,117.0,1.0,1.0
1.0,54.0,30.0,0.0,7.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,98.0,78.0,0.0
1.0,190.0,140.0,1.0,7.0,3.0,81.0,1.0,1.0,13.0,1.0,1.0,1.0,80.0,1.0
1.0,263.0,213.0,1.0,10.0,6.0,6.0,1.0,1.0,2.0,0.0,1.0,166.0,47.0,0.0
0.0,222.0,115.0,1.0,3.0,3.0,26.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,217.0,56.0,1.0,8.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,131.0,219.0,1.0
1.0,145.0,56.0,0.0,13.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,40.0,2.0,0.0
1.0,216.0,68.0,1.0,12.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,116.0,0.0
1.0,161.0,205.0,1.0,7.0,3.0,101.0,1.0,1.0,17.0,0.0,1.0,1.0,213.0,1.0
1.0,206.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,150.0,0.0
1.0,48.0,64.0,1.0,7.0,3.0,47.0,1.0,1.0,12.0,1.0,1.0,69.0,200.0,1.0
1.0,277.0,113.0,1.0,8.0,3.0,93.0,0.0,0.0,1.0,0.0,1.0,147.0,66.0,0.0
1.0,64.0,131.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,65.0,1.0,0.0
1.0,48.0,151.0,0.0,7.0,3.0,58.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,1.0
1.0,198.0,66.0,1.0,8.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,85.0,77.0,1.0
1.0,86.0,30.0,1.0,6.0,3.0,3.0,0.0,1.0,5.0,0.0,1.0,90.0,179.0,0.0
1.0,216.0,119.0,1.0,6.0,6.0,78.0,1.0,1.0,13.0,1.0,1.0,28.0,1.0,1.0
0.0,50.0,145.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,69.0,150.0,0.0
1.0,213.0,78.0,1.0,10.0,6.0,113.0,1.0,0.0,1.0,1.0,1.0,33.0,127.0,1.0
1.0,71.0,152.0,1.0,13.0,3.0,2.0,1.0,1.0,10.0,0.0,1.0,18.0,108.0,1.0
0.0,117.0,187.0,1.0,10.0,6.0,85.0,1.0,1.0,3.0,0.0,1.0,1.0,213.0,1.0
0.0,275.0,16.0,1.0,12.0,6.0,11.0,1.0,1.0,12.0,1.0,1.0,141.0,7.0,1.0
0.0,304.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,231.0,66.0,0.0,2.0,6.0,115.0,0.0,0.0,1.0,1.0,0.0,69.0,1.0,0.0
1.0,231.0,49.0,1.0,7.0,3.0,37.0,1.0,1.0,11.0,0.0,1.0,66.0,212.0,1.0
0.0,124.0,56.0,1.0,8.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,63.0,36.0,0.0
1.0,35.0,144.0,1.0,8.0,3.0,37.0,1.0,0.0,1.0,0.0,1.0,38.0,189.0,1.0
1.0,235.0,92.0,1.0,7.0,4.0,99.0,1.0,1.0,17.0,0.0,1.0,37.0,160.0,1.0
1.0,210.0,26.0,0.0,1.0,3.0,16.0,0.0,0.0,1.0,0.0,1.0,86.0,4.0,0.0
1.0,109.0,10.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,234.0,51.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,131.0,1.0,0.0
1.0,252.0,15.0,1.0,7.0,6.0,6.0,1.0,1.0,7.0,0.0,1.0,77.0,147.0,1.0
1.0,56.0,127.0,1.0,5.0,3.0,35.0,1.0,1.0,2.0,0.0,1.0,24.0,227.0,1.0
0.0,43.0,40.0,1.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,123.0,73.0,1.0,6.0,3.0,64.0,0.0,1.0,2.0,1.0,1.0,98.0,11.0,0.0
1.0,59.0,27.0,0.0,12.0,3.0,18.0,0.0,0.0,1.0,0.0,1.0,53.0,1.0,0.0
1.0,130.0,105.0,1.0,13.0,3.0,84.0,1.0,1.0,3.0,0.0,1.0,136.0,8.0,1.0
1.0,117.0,61.0,1.0,2.0,4.0,14.0,0.0,0.0,1.0,1.0,1.0,162.0,206.0,0.0
0.0,27.0,141.0,1.0,10.0,3.0,30.0,1.0,1.0,5.0,0.0,1.0,18.0,118.0,1.0
0.0,79.0,114.0,1.0,10.0,3.0,70.0,1.0,1.0,11.0,0.0,1.0,38.0,85.0,1.0
1.0,83.0,53.0,1.0,7.0,3.0,15.0,0.0,0.0,1.0,1.0,1.0,44.0,2.0,0.0
1.0,131.0,102.0,1.0,8.0,3.0,117.0,1.0,0.0,1.0,1.0,1.0,20.0,1.0,1.0
1.0,103.0,60.0,0.0,5.0,3.0,76.0,1.0,0.0,1.0,0.0,1.0,67.0,1.0,0.0
0.0,134.0,50.0,1.0,10.0,3.0,56.0,1.0,0.0,1.0,1.0,1.0,141.0,1.0,0.0
1.0,75.0,77.0,0.0,7.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,53.0,152.0,0.0
0.0,90.0,34.0,0.0,0.0,0.0,14.0,1.0,1.0,4.0,0.0,1.0,63.0,65.0,0.0
1.0,92.0,18.0,1.0,6.0,3.0,26.0,0.0,0.0,1.0,1.0,1.0,38.0,2.0,0.0
1.0,169.0,52.0,0.0,9.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,127.0,1.0,1.0
1.0,284.0,85.0,1.0,2.0,4.0,26.0,0.0,0.0,1.0,0.0,1.0,32.0,3.0,0.0
0.0,132.0,82.0,1.0,8.0,3.0,23.0,1.0,0.0,1.0,0.0,0.0,98.0,1.0,1.0
1.0,100.0,18.0,1.0,8.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,95.0,110.0,0.0
1.0,29.0,157.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,24.0,1.0,0.0
1.0,60.0,38.0,0.0,3.0,3.0,58.0,1.0,1.0,2.0,0.0,1.0,63.0,21.0,0.0
1.0,91.0,40.0,1.0,7.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,35.0,1.0,0.0
1.0,10.0,89.0,1.0,2.0,6.0,11.0,0.0,0.0,1.0,1.0,1.0,38.0,1.0,0.0
1.0,115.0,55.0,1.0,1.0,3.0,20.0,0.0,0.0,1.0,1.0,1.0,24.0,1.0,0.0
1.0,285.0,82.0,1.0,5.0,3.0,73.0,1.0,0.0,1.0,0.0,0.0,82.0,1.0,1.0
1.0,82.0,70.0,1.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,1.0,53.0,25.0,0.0
0.0,245.0,56.0,0.0,10.0,6.0,4.0,1.0,1.0,21.0,1.0,1.0,145.0,162.0,1.0
1.0,200.0,212.0,1.0,13.0,6.0,40.0,1.0,1.0,2.0,1.0,1.0,154.0,115.0,1.0
1.0,84.0,175.0,1.0,7.0,3.0,49.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0
1.0,30.0,102.0,1.0,10.0,3.0,10.0,1.0,1.0,3.0,0.0,1.0,1.0,31.0,0.0
1.0,151.0,17.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,88.0,1.0,0.0
0.0,41.0,26.0,1.0,7.0,3.0,22.0,1.0,1.0,6.0,1.0,1.0,45.0,6.0,0.0
1.0,109.0,29.0,1.0,12.0,3.0,29.0,0.0,0.0,1.0,0.0,1.0,32.0,1.0,0.0
1.0,136.0,46.0,0.0,7.0,3.0,37.0,1.0,0.0,1.0,1.0,1.0,1.0,81.0,0.0
1.0,135.0,142.0,1.0,10.0,6.0,94.0,1.0,1.0,7.0,0.0,1.0,125.0,71.0,1.0
1.0,107.0,33.0,1.0,10.0,3.0,43.0,1.0,0.0,1.0,1.0,1.0,98.0,1.0,1.0
1.0,82.0,77.0,0.0,3.0,3.0,11.0,0.0,1.0,2.0,1.0,1.0,98.0,45.0,0.0
1.0,111.0,185.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,45.0,156.0,0.0
1.0,311.0,122.0,1.0,7.0,6.0,61.0,1.0,1.0,12.0,1.0,1.0,1.0,92.0,1.0
1.0,163.0,13.0,1.0,1.0,3.0,24.0,1.0,0.0,1.0,1.0,0.0,168.0,1.0,0.0
0.0,98.0,180.0,1.0,1.0,3.0,26.0,0.0,0.0,1.0,1.0,1.0,63.0,153.0,0.0
1.0,181.0,77.0,0.0,13.0,3.0,69.0,1.0,1.0,4.0,1.0,1.0,124.0,1.0,1.0
1.0,235.0,49.0,1.0,7.0,3.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.0
0.0,19.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0
1.0,85.0,22.0,1.0,7.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,32.0,1.0,1.0
1.0,114.0,69.0,0.0,12.0,3.0,90.0,1.0,1.0,2.0,0.0,1.0,74.0,1.0,1.0
0.0,70.0,14.0,1.0,2.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,47.0,1.0,0.0
1.0,238.0,18.0,0.0,5.0,3.0,14.0,1.0,1.0,4.0,0.0,1.0,69.0,150.0,1.0
0.0,108.0,138.0,1.0,5.0,3.0,35.0,1.0,0.0,1.0,0.0,1.0,53.0,66.0,1.0
1.0,42.0,1.0,1.0,1.0,3.0,14.0,0.0,0.0,1.0,0.0,1.0,47.0,1.0,0.0
1.0,163.0,87.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,134.0,1.0,0.0
1.0,115.0,95.0,0.0,7.0,4.0,58.0,0.0,0.0,1.0,0.0,1.0,69.0,160.0,0.0
0.0,94.0,40.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,24.0,1.0,0.0
0.0,172.0,46.0,1.0,7.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,122.0,58.0,0.0
1.0,19.0,94.0,1.0,7.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0
0.0,220.0,109.0,1.0,10.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,81.0,1.0,1.0
1.0,72.0,67.0,0.0,7.0,6.0,60.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.0,21.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,36.0,0.0
1.0,89.0,179.0,1.0,10.0,6.0,39.0,1.0,0.0,1.0,1.0,1.0,38.0,1.0,1.0
0.0,104.0,17.0,1.0,7.0,6.0,24.0,1.0,0.0,1.0,1.0,1.0,151.0,1.0,1.0
1.0,109.0,180.0,0.0,3.0,6.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0,0.0
0.0,73.0,117.0,1.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,77.0,150.0,0.0
1.0,76.0,26.0,1.0,6.0,3.0,14.0,1.0,0.0,1.0,1.0,0.0,107.0,1.0,0.0
1.0,103.0,11.0,0.0,7.0,3.0,37.0,0.0,0.0,1.0,1.0,1.0,53.0,1.0,0.0
1.0,289.0,8.0,0.0,3.0,3.0,7.0,1.0,1.0,12.0,0.0,1.0,124.0,197.0,1.0
1.0,54.0,1.0,1.0,7.0,3.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1.0,201.0,200.0,0.0,7.0,3.0,76.0,1.0,0.0,1.0,0.0,1.0,24.0,1.0,0.0
0.0,75.0,170.0,1.0,12.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,24.0,169.0,1.0
0.0,285.0,42.0,1.0,2.0,5.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,57.0,0.0
1.0,260.0,11.0,0.0,12.0,6.0,43.0,1.0,1.0,9.0,0.0,1.0,32.0,105.0,1.0
1.0,163.0,160.0,1.0,13.0,3.0,99.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,49.0,14.0,1.0,7.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,35.0,0.0
0.0,32.0,145.0,1.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,32.0,1.0,1.0
0.0,122.0,193.0,1.0,13.0,6.0,67.0,1.0,1.0,2.0,0.0,1.0,38.0,12.0,1.0
1.0,245.0,2.0,1.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,159.0,1.0,1.0
