0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
53.0,3.0,1.0,2.0,89.0,460.1199951171875,0.10999999940395355,9.0,51.119998931884766,4141.10009765625,0.15000000596046448,230.05999755859375,28.0,10.0,13.0,0.0,12.0,24.0,53.0,36.0,5.0,0.0
34.0,5.0,1.0,3.0,77.0,374.05999755859375,0.09000000357627869,10.9399995803833,34.189998626708984,4092.7099609375,0.11999999731779099,227.3699951171875,27.0,2.0,3.0,0.0,12.0,17.0,46.0,31.0,9.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
39.0,3.0,1.0,3.0,104.0,494.510009765625,0.07000000029802322,14.399999618530273,34.34000015258789,7120.919921875,0.1599999964237213,395.6099853515625,29.0,2.0,4.0,0.0,12.0,15.0,68.0,36.0,5.0,0.0
52.0,5.0,3.0,5.0,88.0,418.42999267578125,0.07999999821186066,12.399999618530273,33.7400016784668,5188.52978515625,0.14000000059604645,288.25,33.0,9.0,8.0,0.0,12.0,15.0,57.0,31.0,9.0,0.0
20.0,4.0,1.0,1.0,44.0,176.0,0.09000000357627869,11.569999694824219,15.210000038146973,2036.5699462890625,0.05999999865889549,113.13999938964844,15.0,0.0,3.0,0.0,9.0,7.0,26.0,18.0,7.0,0.0
25.0,4.0,1.0,3.0,63.0,296.1300048828125,0.10999999940395355,8.800000190734863,33.650001525878906,2605.919921875,0.10000000149011612,144.77000427246094,18.0,2.0,3.0,0.0,11.0,15.0,39.0,24.0,7.0,0.0
28.0,4.0,1.0,3.0,63.0,296.1300048828125,0.10999999940395355,8.800000190734863,33.650001525878906,2605.919921875,0.10000000149011612,144.77000427246094,18.0,2.0,6.0,0.0,11.0,15.0,39.0,24.0,7.0,0.0
28.0,4.0,1.0,3.0,63.0,296.1300048828125,0.10999999940395355,8.800000190734863,33.650001525878906,2605.919921875,0.10000000149011612,144.77000427246094,18.0,2.0,6.0,0.0,11.0,15.0,39.0,24.0,7.0,0.0
5.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,3.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32.0,4.0,3.0,3.0,105.0,554.969970703125,0.09000000357627869,11.5,48.2599983215332,6382.1201171875,0.18000000715255737,354.55999755859375,30.0,0.0,0.0,0.0,13.0,26.0,59.0,46.0,7.0,0.0
13.0,2.0,1.0,1.0,40.0,183.39999389648438,0.10000000149011612,10.050000190734863,18.260000228881836,1842.3199462890625,0.05999999865889549,102.3499984741211,9.0,0.0,1.0,0.0,13.0,11.0,23.0,17.0,3.0,0.0
73.0,7.0,1.0,7.0,167.0,917.1400146484375,0.07000000029802322,13.8100004196167,66.4000015258789,12667.990234375,0.3100000023841858,703.780029296875,57.0,3.0,7.0,0.0,13.0,32.0,99.0,68.0,13.0,0.0
16.0,2.0,1.0,2.0,20.0,69.19000244140625,0.1899999976158142,5.25,13.180000305175781,363.239990234375,0.019999999552965164,20.18000030517578,9.0,0.0,1.0,0.0,7.0,4.0,14.0,6.0,3.0,0.0
2.0,1.0,1.0,1.0,12.0,39.86000061035156,0.20999999344348907,4.670000076293945,8.539999961853027,186.02999877929688,0.009999999776482582,10.329999923706055,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,1.0,0.0
283.0,34.0,26.0,29.0,1106.0,7918.81982421875,0.019999999552965164,41.02000045776367,193.05999755859375,324803.5,2.640000104904175,18044.640625,251.0,6.0,13.0,11.0,23.0,120.0,678.0,428.0,67.0,0.0
18.0,3.0,1.0,2.0,26.0,101.58000183105469,0.14000000059604645,7.0,14.510000228881836,711.0499877929688,0.029999999329447746,39.5,10.0,1.0,2.0,3.0,10.0,5.0,19.0,7.0,4.0,0.0
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,1.0,6.0,15.510000228881836,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0
21.0,2.0,1.0,2.0,41.0,185.47000122070312,0.14000000059604645,7.329999923706055,25.290000915527344,1360.0799560546875,0.05999999865889549,75.55999755859375,15.0,0.0,3.0,0.0,11.0,12.0,25.0,16.0,3.0,0.0
1.0,1.0,1.0,1.0,4.0,6.340000152587891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0
9.0,1.0,1.0,1.0,5.0,11.609999656677246,2.0,0.5,23.219999313354492,5.800000190734863,0.0,0.3199999928474426,6.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
10.0,2.0,1.0,2.0,37.0,157.1699981689453,0.14000000059604645,7.199999809265137,21.829999923706055,1131.6500244140625,0.05000000074505806,62.869998931884766,7.0,0.0,1.0,0.0,9.0,10.0,21.0,16.0,3.0,0.0
9.0,2.0,1.0,1.0,36.0,160.5399932861328,0.07999999821186066,12.25,13.109999656677246,1966.6099853515625,0.05000000074505806,109.26000213623047,7.0,0.0,0.0,0.0,14.0,8.0,22.0,14.0,3.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,6.0,15.510000228881836,0.4000000059604645,2.5,6.199999809265137,38.77000045776367,0.009999999776482582,2.1500000953674316,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0
5.0,1.0,1.0,1.0,9.0,23.260000228881836,0.5,2.0,11.630000114440918,46.529998779296875,0.009999999776482582,2.5799999237060547,3.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,3.0,1.0,3.0,52.0,244.4199981689453,0.10999999940395355,9.430000305175781,25.920000076293945,2304.56005859375,0.07999999821186066,128.02999877929688,17.0,0.0,6.0,0.0,12.0,14.0,30.0,22.0,5.0,0.0
35.0,3.0,1.0,3.0,75.0,364.3500061035156,0.10000000149011612,9.880000114440918,36.869998931884766,3600.6201171875,0.11999999731779099,200.02999877929688,30.0,0.0,3.0,0.0,12.0,17.0,47.0,28.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.0,1.0,1.0,1.0,31.0,133.97999572753906,0.25,4.039999961853027,33.18000030517578,541.0700073242188,0.03999999910593033,30.059999465942383,10.0,1.0,0.0,0.0,7.0,13.0,16.0,15.0,1.0,0.0
131.0,17.0,10.0,15.0,399.0,2507.8798828125,0.029999999329447746,33.779998779296875,74.25,84710.4609375,0.8399999737739563,4706.14013671875,111.0,4.0,9.0,5.0,24.0,54.0,247.0,152.0,33.0,0.0
1.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
1.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
33.0,3.0,1.0,3.0,91.0,437.4700012207031,0.07000000029802322,15.170000076293945,28.84000015258789,6634.9501953125,0.15000000596046448,368.6099853515625,29.0,0.0,2.0,0.0,13.0,15.0,56.0,35.0,5.0,0.0
44.0,6.0,3.0,6.0,114.0,598.260009765625,0.05000000074505806,19.350000381469727,30.920000076293945,11576.400390625,0.20000000298023224,643.1300048828125,37.0,0.0,2.0,0.0,18.0,20.0,71.0,43.0,11.0,0.0
12.0,2.0,1.0,2.0,28.0,112.0,0.11999999731779099,8.359999656677246,13.399999618530273,936.0,0.03999999910593033,52.0,9.0,0.0,1.0,0.0,9.0,7.0,15.0,13.0,3.0,0.0
14.0,2.0,1.0,2.0,32.0,128.0,0.07000000029802322,14.300000190734863,8.949999809265137,1830.4000244140625,0.03999999910593033,101.69000244140625,11.0,0.0,1.0,0.0,11.0,5.0,19.0,13.0,3.0,0.0
36.0,3.0,1.0,3.0,75.0,364.3500061035156,0.10000000149011612,9.880000114440918,36.869998931884766,3600.6201171875,0.11999999731779099,200.02999877929688,30.0,1.0,3.0,0.0,12.0,17.0,47.0,28.0,5.0,0.0
16.0,2.0,1.0,2.0,20.0,69.19000244140625,0.1899999976158142,5.25,13.180000305175781,363.239990234375,0.019999999552965164,20.18000030517578,9.0,0.0,1.0,0.0,7.0,4.0,14.0,6.0,3.0,0.0
91.0,8.0,1.0,8.0,186.0,1070.4100341796875,0.05999999865889549,18.149999618530273,58.97999954223633,19426.48046875,0.36000001430511475,1079.25,64.0,1.0,20.0,0.0,17.0,37.0,107.0,79.0,15.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9.0,2.0,1.0,2.0,12.0,36.0,0.17000000178813934,6.0,6.0,216.0,0.009999999776482582,12.0,6.0,0.0,1.0,0.0,6.0,2.0,8.0,4.0,3.0,0.0
9.0,3.0,1.0,1.0,23.0,92.0,0.12999999523162842,7.5,12.270000457763672,690.0,0.029999999329447746,38.33000183105469,6.0,0.0,0.0,1.0,10.0,6.0,14.0,9.0,5.0,0.0
12.0,3.0,3.0,3.0,25.0,95.18000030517578,0.17000000178813934,6.0,15.859999656677246,571.0999755859375,0.029999999329447746,31.729999542236328,9.0,0.0,1.0,0.0,8.0,6.0,16.0,9.0,5.0,0.0
83.0,7.0,1.0,6.0,224.0,1312.18994140625,0.05999999865889549,16.549999237060547,79.30999755859375,21710.740234375,0.4399999976158142,1206.1500244140625,61.0,5.0,12.0,3.0,14.0,44.0,120.0,104.0,13.0,0.0
79.0,7.0,1.0,4.0,217.0,1271.1800537109375,0.05999999865889549,16.06999969482422,79.11000061035156,20425.580078125,0.41999998688697815,1134.75,61.0,2.0,11.0,3.0,14.0,44.0,116.0,101.0,13.0,0.0
120.0,19.0,6.0,11.0,318.0,1998.760009765625,0.03999999910593033,22.40999984741211,89.18000030517578,44799.75,0.6700000166893005,2488.8701171875,85.0,20.0,10.0,3.0,20.0,58.0,188.0,130.0,37.0,0.0
131.0,20.0,7.0,12.0,340.0,2155.550048828125,0.03999999910593033,22.950000762939453,93.91999816894531,49471.62109375,0.7200000286102295,2748.419921875,91.0,20.0,12.0,6.0,20.0,61.0,200.0,140.0,39.0,0.0
17.0,3.0,1.0,2.0,49.0,204.3300018310547,0.14000000059604645,7.199999809265137,28.3799991607666,1471.1500244140625,0.07000000029802322,81.7300033569336,12.0,1.0,2.0,0.0,8.0,10.0,31.0,18.0,5.0,0.0
9.0,1.0,1.0,1.0,31.0,126.70999908447266,0.4300000071525574,2.309999942779541,54.90999984741211,292.4100036621094,0.03999999910593033,16.25,7.0,0.0,0.0,0.0,4.0,13.0,16.0,15.0,1.0,0.0
9.0,1.0,1.0,1.0,25.0,83.05000305175781,0.38999998569488525,2.569999933242798,32.290000915527344,213.5500030517578,0.029999999329447746,11.859999656677246,7.0,0.0,0.0,0.0,3.0,7.0,13.0,12.0,1.0,0.0
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,1.0,2.0,15.0,53.77000045776367,0.20000000298023224,5.0,10.75,268.8699951171875,0.019999999552965164,14.9399995803833,5.0,0.0,0.0,0.0,8.0,4.0,10.0,5.0,3.0,0.0
14.0,3.0,1.0,2.0,42.0,197.4199981689453,0.10000000149011612,9.920000076293945,19.90999984741211,1957.72998046875,0.07000000029802322,108.76000213623047,10.0,0.0,2.0,0.0,14.0,12.0,25.0,17.0,5.0,0.0
13.0,3.0,1.0,2.0,38.0,176.47000122070312,0.10000000149011612,9.550000190734863,18.489999771118164,1684.449951171875,0.05999999865889549,93.58000183105469,9.0,0.0,2.0,0.0,14.0,11.0,23.0,15.0,5.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
8.0,1.0,1.0,1.0,24.0,91.37999725341797,0.30000001192092896,3.3299999237060547,27.40999984741211,304.5899963378906,0.029999999329447746,16.920000076293945,6.0,0.0,0.0,0.0,5.0,9.0,12.0,12.0,1.0,0.0
2.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,6.0,15.510000228881836,0.4000000059604645,2.5,6.199999809265137,38.77000045776367,0.009999999776482582,2.1500000953674316,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0
9.0,2.0,1.0,2.0,15.0,53.77000045776367,0.23999999463558197,4.199999809265137,12.800000190734863,225.85000610351562,0.019999999552965164,12.550000190734863,7.0,0.0,0.0,0.0,7.0,5.0,9.0,6.0,3.0,0.0
16.0,3.0,1.0,3.0,28.0,114.44999694824219,0.14000000059604645,7.309999942779541,15.649999618530273,836.9099731445312,0.03999999910593033,46.4900016784668,11.0,2.0,1.0,0.0,9.0,8.0,15.0,13.0,5.0,0.0
9.0,2.0,1.0,2.0,16.0,59.209999084472656,0.20999999344348907,4.800000190734863,12.329999923706055,284.19000244140625,0.019999999552965164,15.789999961853027,7.0,0.0,0.0,0.0,8.0,5.0,10.0,6.0,3.0,0.0
54.0,4.0,1.0,2.0,92.0,475.6300048828125,0.07999999821186066,12.5,38.04999923706055,5945.41015625,0.1599999964237213,330.29998779296875,36.0,5.0,9.0,0.0,15.0,21.0,57.0,35.0,6.0,0.0
6.0,2.0,1.0,2.0,19.0,76.0,0.20000000298023224,5.0,15.199999809265137,380.0,0.029999999329447746,21.110000610351562,4.0,0.0,0.0,0.0,10.0,6.0,13.0,6.0,3.0,0.0
4.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
10.0,1.0,1.0,1.0,35.0,133.25999450683594,0.17000000178813934,6.0,22.209999084472656,799.5399780273438,0.03999999910593033,44.41999816894531,8.0,0.0,0.0,0.0,7.0,7.0,23.0,12.0,1.0,0.0
14.0,3.0,1.0,1.0,29.0,116.0,0.11999999731779099,8.329999923706055,13.920000076293945,966.6699829101562,0.03999999910593033,53.70000076293945,11.0,0.0,1.0,0.0,10.0,6.0,19.0,10.0,4.0,0.0
20.0,4.0,1.0,4.0,46.0,210.91000366210938,0.14000000059604645,7.139999866485596,29.530000686645508,1506.489990234375,0.07000000029802322,83.69000244140625,18.0,0.0,0.0,0.0,10.0,14.0,26.0,20.0,7.0,0.0
11.0,1.0,1.0,1.0,35.0,133.25999450683594,0.23000000417232513,4.440000057220459,29.979999542236328,592.260009765625,0.03999999910593033,32.900001525878906,6.0,0.0,0.0,3.0,5.0,9.0,19.0,16.0,1.0,0.0
12.0,3.0,1.0,3.0,38.0,158.4600067138672,0.09000000357627869,11.0,14.40999984741211,1743.030029296875,0.05000000074505806,96.83000183105469,9.0,0.0,0.0,1.0,11.0,7.0,24.0,14.0,5.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
18.0,3.0,1.0,1.0,30.0,117.20999908447266,0.12999999523162842,7.5,15.630000114440918,879.0499877929688,0.03999999910593033,48.84000015258789,15.0,0.0,1.0,0.0,9.0,6.0,20.0,10.0,4.0,0.0
20.0,4.0,1.0,1.0,38.0,158.4600067138672,0.11999999731779099,8.130000114440918,19.5,1287.4599609375,0.05000000074505806,71.52999877929688,18.0,0.0,0.0,0.0,10.0,8.0,25.0,13.0,5.0,0.0
12.0,3.0,1.0,3.0,38.0,158.4600067138672,0.09000000357627869,11.0,14.40999984741211,1743.030029296875,0.05000000074505806,96.83000183105469,9.0,0.0,0.0,1.0,11.0,7.0,24.0,14.0,5.0,0.0
16.0,4.0,1.0,1.0,37.0,157.1699981689453,0.10999999940395355,8.9399995803833,17.59000015258789,1404.739990234375,0.05000000074505806,78.04000091552734,13.0,0.0,1.0,0.0,11.0,8.0,24.0,13.0,5.0,0.0
6.0,2.0,1.0,2.0,19.0,76.0,0.20000000298023224,5.0,15.199999809265137,380.0,0.029999999329447746,21.110000610351562,4.0,0.0,0.0,0.0,10.0,6.0,13.0,6.0,3.0,0.0
6.0,2.0,1.0,2.0,19.0,76.0,0.20000000298023224,5.0,15.199999809265137,380.0,0.029999999329447746,21.110000610351562,4.0,0.0,0.0,0.0,10.0,6.0,13.0,6.0,3.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
2.0,1.0,1.0,1.0,5.0,11.609999656677246,0.6700000166893005,1.5,7.739999771118164,17.40999984741211,0.0,0.9700000286102295,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0
10.0,1.0,1.0,1.0,25.0,83.05000305175781,0.38999998569488525,2.569999933242798,32.290000915527344,213.5500030517578,0.029999999329447746,11.859999656677246,7.0,0.0,1.0,0.0,3.0,7.0,13.0,12.0,1.0,0.0
4.0,1.0,1.0,1.0,5.0,11.609999656677246,0.5,2.0,5.800000190734863,23.219999313354492,0.0,1.2899999618530273,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0
4.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.25999999046325684,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.25999999046325684,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,9.0,25.270000457763672,0.6700000166893005,1.5,16.84000015258789,37.900001525878906,0.009999999776482582,2.109999895095825,0.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0
1.0,1.0,1.0,1.0,4.0,8.0,0.6700000166893005,1.5,5.329999923706055,12.0,0.0,0.6700000166893005,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0
10.0,2.0,1.0,1.0,16.0,57.36000061035156,0.17000000178813934,6.0,9.5600004196167,344.1600036621094,0.019999999552965164,19.1200008392334,7.0,0.0,1.0,0.0,8.0,4.0,10.0,6.0,3.0,0.0
9.0,2.0,1.0,2.0,11.0,33.0,0.30000001192092896,3.3299999237060547,9.899999618530273,110.0,0.009999999776482582,6.110000133514404,6.0,0.0,1.0,0.0,5.0,3.0,7.0,4.0,3.0,0.0
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8.0,1.0,1.0,1.0,7.0,16.25,2.0,0.5,32.5,8.130000114440918,0.009999999776482582,0.44999998807907104,2.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,0.0
