0,1,2,3,4,5,6,7,8,9
4081.0,995.0,21.0,68.0,59.0,4.0,1901.0,64.0,4.0,1.0
1329.0,3089.0,63.0,83.0,12.0,27.0,1074.0,14.0,28.0,1.0
2507.0,2741.0,18.0,17.0,20.0,18.0,1497.0,65.0,19.0,1.0
516.0,2203.0,21.0,74.0,91.0,22.0,7.0,64.0,23.0,1.0
812.0,157.0,21.0,58.0,301.0,125.0,288.0,21.0,134.0,1.0
194.0,1113.0,9.0,7.0,138.0,4.0,17.0,64.0,4.0,1.0
5384.0,281.0,21.0,21.0,68.0,40.0,1961.0,66.0,44.0,1.0
852.0,3557.0,14.0,12.0,19.0,0.0,3.0,3.0,0.0,1.0
6264.0,1651.0,21.0,36.0,300.0,56.0,376.0,13.0,60.0,1.0
1182.0,3621.0,21.0,66.0,67.0,242.0,590.0,15.0,252.0,1.0
1355.0,2374.0,31.0,33.0,15.0,36.0,2153.0,3.0,40.0,1.0
385.0,3846.0,117.0,165.0,218.0,11.0,690.0,5.0,11.0,1.0
84.0,2086.0,21.0,71.0,228.0,146.0,1686.0,14.0,156.0,1.0
1409.0,2101.0,21.0,58.0,329.0,340.0,2346.0,9.0,24.0,1.0
5321.0,3569.0,24.0,37.0,14.0,0.0,3.0,3.0,0.0,1.0
5174.0,2704.0,21.0,66.0,98.0,22.0,7.0,64.0,23.0,1.0
3853.0,900.0,51.0,60.0,20.0,331.0,2146.0,65.0,64.0,1.0
1329.0,2162.0,21.0,68.0,422.0,96.0,1459.0,63.0,104.0,1.0
1514.0,3409.0,11.0,9.0,18.0,36.0,1547.0,3.0,40.0,1.0
2075.0,4117.0,9.0,7.0,193.0,55.0,1197.0,13.0,59.0,1.0
4131.0,3000.0,21.0,74.0,174.0,11.0,21.0,5.0,11.0,1.0
1111.0,354.0,21.0,68.0,126.0,103.0,2264.0,14.0,111.0,1.0
6147.0,2062.0,21.0,64.0,304.0,22.0,54.0,64.0,23.0,1.0
2140.0,1945.0,21.0,64.0,70.0,235.0,2258.0,1.0,245.0,1.0
1012.0,1145.0,21.0,74.0,91.0,47.0,77.0,64.0,51.0,1.0
6464.0,1220.0,21.0,71.0,208.0,17.0,185.0,64.0,18.0,1.0
5129.0,319.0,21.0,72.0,216.0,44.0,710.0,15.0,48.0,1.0
1023.0,2079.0,21.0,58.0,52.0,11.0,21.0,5.0,11.0,1.0
5668.0,968.0,21.0,71.0,53.0,47.0,214.0,64.0,51.0,0.0
2159.0,63.0,21.0,64.0,232.0,22.0,1901.0,64.0,23.0,1.0
319.0,1161.0,21.0,64.0,138.0,47.0,7.0,64.0,51.0,1.0
3507.0,567.0,21.0,64.0,87.0,27.0,2238.0,14.0,28.0,1.0
2919.0,3944.0,74.0,96.0,15.0,14.0,33.0,5.0,14.0,1.0
1.0,11.0,92.0,126.0,170.0,22.0,7.0,64.0,23.0,1.0
1238.0,1060.0,21.0,68.0,70.0,22.0,7.0,64.0,23.0,1.0
3165.0,1278.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
4604.0,2718.0,21.0,21.0,16.0,24.0,49.0,5.0,34.0,1.0
2391.0,1126.0,21.0,58.0,143.0,157.0,162.0,30.0,166.0,1.0
1329.0,3619.0,21.0,22.0,7.0,26.0,1995.0,13.0,27.0,1.0
4841.0,200.0,21.0,64.0,138.0,16.0,1681.0,63.0,16.0,1.0
6399.0,1829.0,1.0,19.0,15.0,36.0,1240.0,3.0,40.0,1.0
3253.0,3001.0,77.0,102.0,142.0,19.0,1138.0,64.0,20.0,1.0
827.0,906.0,51.0,60.0,20.0,331.0,633.0,65.0,64.0,1.0
2070.0,745.0,21.0,64.0,46.0,12.0,238.0,6.0,12.0,0.0
4375.0,647.0,21.0,64.0,70.0,88.0,1402.0,7.0,96.0,1.0
1305.0,1085.0,21.0,58.0,143.0,65.0,162.0,30.0,72.0,1.0
4192.0,1256.0,21.0,64.0,247.0,4.0,7.0,64.0,4.0,1.0
78.0,995.0,21.0,68.0,59.0,4.0,1901.0,64.0,4.0,1.0
1907.0,2427.0,21.0,66.0,50.0,4.0,1901.0,64.0,4.0,1.0
1620.0,554.0,53.0,63.0,198.0,86.0,2135.0,9.0,94.0,0.0
1023.0,1160.0,21.0,68.0,232.0,4.0,7.0,64.0,4.0,0.0
5052.0,261.0,21.0,72.0,447.0,123.0,85.0,28.0,132.0,1.0
1486.0,432.0,21.0,58.0,205.0,157.0,162.0,30.0,166.0,1.0
194.0,1237.0,21.0,68.0,137.0,4.0,2193.0,64.0,4.0,1.0
5401.0,485.0,21.0,64.0,46.0,37.0,1849.0,21.0,41.0,1.0
132.0,2722.0,9.0,7.0,61.0,68.0,1118.0,31.0,75.0,1.0
396.0,2663.0,43.0,50.0,348.0,331.0,460.0,65.0,64.0,1.0
1329.0,2172.0,21.0,68.0,309.0,47.0,228.0,64.0,51.0,1.0
2850.0,2488.0,23.0,24.0,14.0,0.0,3.0,3.0,0.0,1.0
2391.0,2539.0,21.0,66.0,200.0,197.0,1144.0,20.0,207.0,1.0
785.0,1555.0,21.0,74.0,60.0,140.0,1430.0,1.0,150.0,0.0
5662.0,2303.0,21.0,58.0,225.0,144.0,766.0,43.0,154.0,1.0
5748.0,1288.0,21.0,71.0,97.0,313.0,1633.0,25.0,323.0,1.0
4611.0,709.0,21.0,68.0,158.0,60.0,2272.0,8.0,66.0,1.0
2391.0,2057.0,21.0,71.0,116.0,47.0,226.0,64.0,51.0,0.0
5591.0,2356.0,21.0,66.0,41.0,34.0,2026.0,66.0,38.0,1.0
5065.0,839.0,21.0,68.0,158.0,107.0,739.0,14.0,116.0,1.0
2951.0,2221.0,10.0,8.0,17.0,1.0,8.0,5.0,1.0,1.0
4313.0,62.0,21.0,64.0,138.0,71.0,2258.0,1.0,78.0,1.0
131.0,2895.0,35.0,40.0,18.0,36.0,733.0,3.0,40.0,1.0
3922.0,80.0,21.0,21.0,278.0,140.0,2258.0,1.0,150.0,1.0
5333.0,2792.0,3.0,34.0,33.0,22.0,7.0,64.0,23.0,1.0
1329.0,4167.0,77.0,102.0,70.0,19.0,1138.0,64.0,20.0,1.0
2060.0,645.0,21.0,58.0,186.0,22.0,7.0,64.0,23.0,1.0
6834.0,879.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,1.0
73.0,2745.0,104.0,144.0,20.0,337.0,2146.0,65.0,71.0,1.0
1825.0,3623.0,21.0,68.0,59.0,32.0,2346.0,9.0,36.0,1.0
852.0,3016.0,14.0,46.0,44.0,216.0,445.0,10.0,226.0,0.0
144.0,1295.0,21.0,58.0,52.0,4.0,1901.0,64.0,4.0,1.0
1243.0,1120.0,21.0,58.0,171.0,22.0,7.0,64.0,23.0,1.0
3675.0,2556.0,21.0,36.0,212.0,11.0,550.0,5.0,11.0,1.0
915.0,1226.0,21.0,71.0,99.0,4.0,7.0,64.0,4.0,1.0
5178.0,3862.0,21.0,64.0,213.0,4.0,7.0,64.0,4.0,1.0
6440.0,397.0,21.0,64.0,202.0,48.0,2001.0,14.0,52.0,1.0
5065.0,2891.0,21.0,74.0,209.0,151.0,2030.0,0.0,161.0,1.0
2708.0,2405.0,30.0,31.0,13.0,36.0,494.0,3.0,40.0,0.0
5688.0,1017.0,21.0,22.0,4.0,152.0,1945.0,2.0,162.0,1.0
2111.0,827.0,21.0,68.0,126.0,107.0,1774.0,14.0,116.0,1.0
4253.0,4115.0,21.0,58.0,280.0,47.0,1033.0,64.0,51.0,1.0
1522.0,1050.0,41.0,47.0,18.0,36.0,243.0,3.0,40.0,1.0
2665.0,418.0,111.0,107.0,86.0,61.0,2172.0,65.0,67.0,1.0
722.0,493.0,21.0,68.0,51.0,56.0,376.0,13.0,60.0,1.0
2069.0,354.0,21.0,68.0,126.0,75.0,739.0,14.0,82.0,1.0
301.0,2476.0,21.0,72.0,55.0,22.0,7.0,64.0,23.0,1.0
2801.0,2452.0,21.0,68.0,137.0,40.0,1147.0,66.0,44.0,1.0
1201.0,2090.0,21.0,72.0,216.0,251.0,2143.0,66.0,260.0,0.0
4729.0,769.0,72.0,93.0,87.0,57.0,2299.0,14.0,62.0,1.0
6736.0,2714.0,21.0,21.0,278.0,4.0,1901.0,64.0,4.0,1.0
6483.0,879.0,3.0,34.0,33.0,22.0,7.0,64.0,23.0,1.0
194.0,986.0,21.0,68.0,59.0,24.0,874.0,5.0,34.0,1.0
2306.0,3183.0,21.0,21.0,278.0,47.0,1306.0,64.0,51.0,1.0
3610.0,782.0,21.0,64.0,242.0,86.0,1122.0,9.0,94.0,1.0
5581.0,2879.0,21.0,64.0,317.0,37.0,1115.0,21.0,41.0,1.0
6337.0,1704.0,21.0,64.0,51.0,26.0,2093.0,13.0,27.0,1.0
3782.0,2451.0,21.0,71.0,88.0,46.0,2143.0,66.0,50.0,1.0
3807.0,2387.0,21.0,66.0,41.0,145.0,237.0,64.0,155.0,1.0
1107.0,539.0,21.0,64.0,39.0,107.0,1079.0,14.0,116.0,1.0
3230.0,271.0,21.0,66.0,121.0,22.0,7.0,64.0,23.0,1.0
5442.0,2855.0,21.0,36.0,300.0,56.0,1672.0,13.0,60.0,1.0
205.0,334.0,53.0,63.0,39.0,103.0,2078.0,14.0,111.0,1.0
3898.0,939.0,21.0,66.0,204.0,38.0,1900.0,22.0,42.0,1.0
4928.0,2570.0,21.0,21.0,142.0,260.0,39.0,64.0,269.0,1.0
5035.0,28.0,21.0,72.0,255.0,28.0,599.0,15.0,29.0,1.0
3032.0,3628.0,81.0,108.0,20.0,61.0,109.0,65.0,67.0,1.0
4936.0,3718.0,54.0,75.0,72.0,33.0,2133.0,6.0,37.0,1.0
878.0,2885.0,22.0,23.0,37.0,36.0,1456.0,3.0,40.0,1.0
382.0,239.0,19.0,18.0,18.0,36.0,355.0,3.0,40.0,1.0
1115.0,617.0,72.0,93.0,331.0,20.0,2250.0,8.0,21.0,1.0
815.0,180.0,21.0,21.0,142.0,203.0,2273.0,22.0,213.0,1.0
827.0,1676.0,51.0,60.0,20.0,331.0,420.0,65.0,64.0,1.0
1377.0,179.0,53.0,63.0,193.0,55.0,1153.0,13.0,59.0,1.0
314.0,35.0,21.0,72.0,210.0,47.0,77.0,64.0,51.0,1.0
327.0,3018.0,4.0,3.0,13.0,0.0,2.0,3.0,0.0,1.0
5208.0,3465.0,60.0,51.0,41.0,47.0,7.0,64.0,51.0,1.0
5171.0,2537.0,21.0,66.0,229.0,40.0,312.0,66.0,44.0,1.0
3778.0,3003.0,21.0,66.0,120.0,4.0,7.0,64.0,4.0,1.0
167.0,3696.0,21.0,58.0,291.0,81.0,1539.0,35.0,88.0,1.0
1987.0,542.0,21.0,72.0,210.0,108.0,1238.0,39.0,117.0,1.0
1966.0,3270.0,8.0,6.0,15.0,2.0,4.0,5.0,2.0,1.0
182.0,1496.0,92.0,126.0,170.0,40.0,140.0,66.0,44.0,1.0
1358.0,3882.0,8.0,6.0,15.0,3.0,4.0,3.0,3.0,1.0
314.0,3212.0,21.0,36.0,106.0,4.0,1901.0,64.0,4.0,1.0
4383.0,1126.0,21.0,58.0,324.0,65.0,162.0,30.0,72.0,1.0
1552.0,2024.0,21.0,71.0,266.0,22.0,7.0,64.0,23.0,1.0
2498.0,128.0,21.0,64.0,188.0,271.0,767.0,14.0,279.0,1.0
306.0,1040.0,21.0,22.0,4.0,201.0,2034.0,2.0,211.0,1.0
2047.0,3043.0,21.0,36.0,214.0,41.0,374.0,24.0,45.0,0.0
3787.0,3137.0,78.0,103.0,51.0,26.0,2237.0,13.0,27.0,1.0
3506.0,2800.0,15.0,13.0,18.0,36.0,2153.0,3.0,40.0,1.0
5884.0,118.0,21.0,21.0,117.0,4.0,1901.0,64.0,4.0,1.0
4933.0,3302.0,3.0,34.0,99.0,88.0,1402.0,7.0,96.0,1.0
2905.0,3608.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,1.0
6695.0,3464.0,8.0,6.0,15.0,2.0,4.0,5.0,2.0,1.0
3067.0,3184.0,21.0,22.0,125.0,26.0,2093.0,13.0,27.0,1.0
3205.0,4020.0,3.0,34.0,24.0,335.0,152.0,61.0,17.0,1.0
3939.0,2915.0,33.0,38.0,13.0,0.0,32.0,3.0,0.0,1.0
5208.0,1260.0,6.0,51.0,41.0,22.0,7.0,64.0,23.0,1.0
293.0,659.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
1428.0,610.0,21.0,68.0,206.0,27.0,2238.0,14.0,28.0,1.0
512.0,2387.0,21.0,66.0,41.0,38.0,1108.0,22.0,42.0,1.0
5437.0,3895.0,8.0,6.0,15.0,36.0,4.0,3.0,40.0,1.0
2390.0,1.0,21.0,72.0,210.0,22.0,7.0,64.0,23.0,1.0
733.0,874.0,21.0,66.0,50.0,38.0,324.0,22.0,42.0,1.0
1348.0,14.0,92.0,126.0,411.0,235.0,2258.0,1.0,245.0,1.0
651.0,2859.0,21.0,64.0,87.0,27.0,950.0,14.0,28.0,1.0
327.0,2504.0,27.0,28.0,15.0,0.0,4.0,3.0,0.0,1.0
5310.0,2726.0,21.0,71.0,116.0,203.0,403.0,22.0,213.0,1.0
2171.0,2428.0,21.0,66.0,41.0,47.0,1901.0,64.0,51.0,1.0
577.0,673.0,21.0,58.0,225.0,47.0,1033.0,64.0,51.0,1.0
1023.0,1292.0,21.0,64.0,101.0,4.0,7.0,64.0,4.0,1.0
4936.0,3643.0,54.0,65.0,33.0,47.0,1988.0,64.0,51.0,1.0
391.0,3068.0,21.0,72.0,210.0,4.0,7.0,64.0,4.0,1.0
4647.0,1902.0,21.0,74.0,131.0,120.0,813.0,64.0,129.0,1.0
4380.0,3113.0,25.0,26.0,13.0,0.0,2.0,3.0,0.0,1.0
3851.0,180.0,21.0,21.0,142.0,203.0,880.0,22.0,213.0,1.0
2276.0,4211.0,53.0,63.0,167.0,103.0,945.0,14.0,111.0,1.0
2047.0,1503.0,21.0,74.0,321.0,83.0,1926.0,21.0,91.0,1.0
4004.0,2714.0,21.0,21.0,278.0,22.0,1306.0,64.0,23.0,1.0
1462.0,1547.0,21.0,36.0,106.0,4.0,7.0,64.0,4.0,1.0
424.0,1208.0,61.0,79.0,20.0,337.0,2146.0,65.0,71.0,1.0
4277.0,1411.0,30.0,31.0,23.0,0.0,4.0,3.0,0.0,1.0
4238.0,870.0,21.0,68.0,181.0,4.0,1901.0,64.0,4.0,1.0
7434.0,370.0,21.0,58.0,219.0,4.0,1901.0,64.0,4.0,1.0
5869.0,944.0,21.0,74.0,6.0,47.0,226.0,64.0,51.0,0.0
1870.0,220.0,21.0,21.0,16.0,87.0,2338.0,64.0,95.0,1.0
826.0,2780.0,81.0,108.0,86.0,337.0,633.0,65.0,71.0,1.0
2806.0,346.0,50.0,57.0,44.0,230.0,514.0,10.0,240.0,1.0
2028.0,17.0,21.0,58.0,280.0,22.0,7.0,64.0,23.0,1.0
4165.0,4046.0,21.0,58.0,165.0,41.0,589.0,24.0,45.0,1.0
3506.0,1148.0,21.0,68.0,333.0,47.0,7.0,64.0,51.0,1.0
174.0,191.0,9.0,7.0,101.0,28.0,255.0,15.0,29.0,1.0
1329.0,918.0,21.0,64.0,333.0,4.0,7.0,64.0,4.0,1.0
4892.0,2041.0,21.0,58.0,52.0,4.0,921.0,64.0,4.0,1.0
5889.0,267.0,21.0,21.0,142.0,178.0,667.0,28.0,188.0,1.0
2754.0,2063.0,15.0,16.0,19.0,1.0,8.0,5.0,1.0,1.0
1859.0,1979.0,21.0,22.0,79.0,39.0,655.0,4.0,43.0,0.0
577.0,1018.0,21.0,22.0,4.0,201.0,2034.0,2.0,211.0,1.0
2946.0,3437.0,35.0,40.0,14.0,1.0,8.0,5.0,1.0,1.0
1435.0,2358.0,21.0,66.0,277.0,40.0,2143.0,66.0,44.0,1.0
266.0,2383.0,21.0,68.0,111.0,24.0,49.0,5.0,34.0,1.0
1270.0,533.0,21.0,68.0,158.0,192.0,354.0,14.0,202.0,1.0
1884.0,1728.0,21.0,64.0,336.0,22.0,1901.0,64.0,23.0,1.0
1551.0,4040.0,3.0,34.0,251.0,21.0,1402.0,7.0,22.0,1.0
167.0,448.0,70.0,100.0,26.0,35.0,1607.0,63.0,39.0,1.0
2570.0,1134.0,1.0,19.0,289.0,202.0,778.0,27.0,212.0,1.0
1359.0,2628.0,88.0,117.0,15.0,2.0,4.0,5.0,2.0,1.0
4277.0,3231.0,43.0,50.0,26.0,9.0,559.0,63.0,9.0,1.0
194.0,1269.0,82.0,109.0,148.0,22.0,7.0,64.0,23.0,1.0
374.0,4140.0,77.0,102.0,74.0,28.0,599.0,15.0,29.0,1.0
5570.0,2343.0,3.0,34.0,257.0,74.0,1534.0,29.0,81.0,1.0
1632.0,2283.0,21.0,68.0,299.0,47.0,7.0,64.0,51.0,1.0
1987.0,385.0,21.0,64.0,202.0,282.0,914.0,11.0,291.0,1.0
2111.0,834.0,21.0,68.0,89.0,75.0,739.0,14.0,82.0,1.0
2480.0,2365.0,21.0,36.0,257.0,145.0,1165.0,64.0,155.0,1.0
826.0,1680.0,81.0,108.0,86.0,61.0,2172.0,65.0,67.0,0.0
4611.0,3764.0,108.0,156.0,136.0,63.0,1935.0,23.0,69.0,1.0
314.0,2212.0,21.0,22.0,125.0,24.0,1566.0,5.0,34.0,0.0
485.0,62.0,21.0,64.0,138.0,44.0,599.0,15.0,48.0,1.0
5601.0,1888.0,70.0,100.0,26.0,9.0,1130.0,63.0,9.0,1.0
194.0,515.0,21.0,71.0,376.0,4.0,7.0,64.0,4.0,1.0
6462.0,730.0,53.0,63.0,107.0,60.0,1530.0,8.0,66.0,1.0
2460.0,3476.0,57.0,73.0,48.0,68.0,2240.0,31.0,75.0,1.0
3343.0,316.0,21.0,71.0,322.0,4.0,7.0,64.0,4.0,0.0
1911.0,802.0,48.0,55.0,312.0,173.0,2250.0,14.0,182.0,1.0
7319.0,810.0,53.0,63.0,82.0,27.0,267.0,14.0,28.0,0.0
1116.0,532.0,21.0,21.0,54.0,156.0,1133.0,32.0,165.0,1.0
7498.0,2470.0,34.0,39.0,19.0,0.0,3.0,3.0,0.0,1.0
31.0,2351.0,21.0,21.0,117.0,4.0,7.0,64.0,4.0,1.0
4277.0,4141.0,30.0,31.0,23.0,36.0,494.0,3.0,40.0,1.0
3172.0,539.0,21.0,64.0,39.0,107.0,1079.0,14.0,116.0,1.0
6879.0,3302.0,3.0,34.0,99.0,88.0,1402.0,7.0,96.0,1.0
4156.0,3027.0,25.0,26.0,13.0,36.0,191.0,3.0,40.0,1.0
3031.0,2304.0,21.0,36.0,161.0,120.0,499.0,64.0,129.0,1.0
1911.0,732.0,21.0,64.0,62.0,92.0,966.0,14.0,100.0,1.0
3079.0,1070.0,78.0,103.0,82.0,46.0,2296.0,66.0,50.0,1.0
182.0,527.0,21.0,68.0,274.0,22.0,2193.0,64.0,23.0,1.0
174.0,454.0,77.0,102.0,69.0,129.0,195.0,13.0,138.0,1.0
5283.0,936.0,4.0,3.0,44.0,302.0,790.0,10.0,310.0,1.0
2845.0,3462.0,44.0,52.0,19.0,36.0,2199.0,3.0,40.0,1.0
736.0,2575.0,3.0,34.0,155.0,163.0,281.0,39.0,172.0,1.0
4883.0,723.0,21.0,64.0,349.0,92.0,1282.0,14.0,100.0,1.0
3884.0,2058.0,77.0,102.0,299.0,47.0,214.0,64.0,51.0,0.0
2391.0,1169.0,21.0,66.0,211.0,22.0,1099.0,64.0,23.0,1.0
3136.0,3135.0,21.0,36.0,27.0,11.0,21.0,5.0,11.0,1.0
3507.0,3491.0,21.0,71.0,40.0,32.0,2211.0,9.0,36.0,1.0
26.0,65.0,21.0,72.0,366.0,140.0,437.0,1.0,150.0,1.0
4257.0,4064.0,77.0,102.0,74.0,4.0,7.0,64.0,4.0,1.0
5080.0,3418.0,7.0,5.0,13.0,0.0,2.0,3.0,0.0,1.0
2499.0,479.0,21.0,64.0,188.0,83.0,361.0,21.0,91.0,1.0
1013.0,2091.0,21.0,58.0,187.0,78.0,2120.0,24.0,85.0,1.0
182.0,773.0,21.0,68.0,299.0,46.0,2143.0,66.0,50.0,1.0
738.0,1532.0,7.0,5.0,13.0,0.0,2.0,3.0,0.0,1.0
3783.0,4081.0,68.0,88.0,238.0,206.0,2302.0,32.0,216.0,1.0
2142.0,3391.0,45.0,1.0,17.0,36.0,76.0,3.0,40.0,1.0
5415.0,364.0,54.0,65.0,440.0,22.0,7.0,64.0,23.0,1.0
2523.0,354.0,21.0,68.0,126.0,75.0,739.0,14.0,82.0,1.0
3324.0,756.0,53.0,63.0,363.0,124.0,1428.0,14.0,133.0,1.0
5232.0,2784.0,81.0,108.0,86.0,217.0,633.0,65.0,227.0,1.0
6517.0,266.0,21.0,72.0,447.0,178.0,470.0,28.0,188.0,1.0
385.0,2073.0,21.0,66.0,73.0,11.0,167.0,5.0,11.0,1.0
5579.0,2959.0,64.0,84.0,19.0,36.0,65.0,3.0,40.0,1.0
1087.0,2742.0,53.0,63.0,167.0,103.0,945.0,14.0,111.0,1.0
741.0,311.0,21.0,64.0,307.0,4.0,7.0,64.0,4.0,1.0
974.0,1685.0,43.0,50.0,81.0,6.0,1701.0,65.0,5.0,1.0
2665.0,1680.0,81.0,108.0,86.0,61.0,2172.0,65.0,67.0,1.0
1911.0,709.0,21.0,68.0,158.0,104.0,1999.0,8.0,112.0,1.0
2554.0,2645.0,60.0,51.0,41.0,22.0,7.0,64.0,23.0,1.0
2180.0,1862.0,21.0,58.0,217.0,164.0,1421.0,13.0,173.0,1.0
1413.0,267.0,21.0,21.0,142.0,178.0,667.0,28.0,188.0,1.0
722.0,463.0,21.0,68.0,263.0,340.0,2281.0,9.0,24.0,1.0
651.0,184.0,21.0,72.0,273.0,47.0,317.0,64.0,51.0,1.0
3104.0,40.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
2699.0,1048.0,23.0,24.0,18.0,0.0,3.0,3.0,0.0,0.0
5525.0,1281.0,77.0,102.0,299.0,340.0,2346.0,9.0,24.0,1.0
2552.0,2639.0,21.0,58.0,52.0,40.0,2143.0,66.0,44.0,1.0
4526.0,3059.0,70.0,90.0,135.0,337.0,633.0,65.0,71.0,1.0
4797.0,261.0,21.0,72.0,447.0,123.0,85.0,28.0,132.0,1.0
4589.0,2243.0,86.0,114.0,136.0,66.0,1992.0,17.0,73.0,1.0
2409.0,2208.0,21.0,71.0,300.0,164.0,1836.0,13.0,173.0,1.0
2202.0,3108.0,72.0,93.0,331.0,57.0,2299.0,14.0,62.0,1.0
4447.0,3114.0,21.0,21.0,16.0,235.0,2258.0,1.0,245.0,1.0
5566.0,497.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1.0
1862.0,263.0,9.0,7.0,52.0,127.0,599.0,15.0,136.0,1.0
2111.0,2898.0,21.0,68.0,158.0,27.0,2238.0,14.0,28.0,1.0
130.0,1259.0,21.0,21.0,142.0,196.0,2280.0,22.0,206.0,1.0
4038.0,645.0,21.0,58.0,186.0,22.0,7.0,64.0,23.0,1.0
5566.0,1713.0,21.0,36.0,207.0,178.0,2273.0,28.0,188.0,1.0
4192.0,928.0,21.0,68.0,333.0,22.0,7.0,64.0,23.0,1.0
3871.0,3028.0,28.0,29.0,219.0,22.0,54.0,64.0,23.0,1.0
194.0,1558.0,21.0,66.0,204.0,4.0,1901.0,64.0,4.0,1.0
626.0,34.0,21.0,72.0,210.0,4.0,7.0,64.0,4.0,1.0
5873.0,194.0,21.0,68.0,70.0,40.0,160.0,66.0,44.0,1.0
194.0,2041.0,21.0,58.0,52.0,22.0,7.0,64.0,23.0,1.0
5303.0,2539.0,21.0,66.0,200.0,132.0,1141.0,20.0,141.0,1.0
1023.0,1142.0,21.0,64.0,101.0,22.0,7.0,64.0,23.0,1.0
2849.0,3399.0,14.0,61.0,14.0,1.0,8.0,5.0,1.0,1.0
174.0,479.0,21.0,64.0,188.0,37.0,744.0,21.0,41.0,1.0
7038.0,37.0,21.0,68.0,3.0,22.0,7.0,64.0,23.0,0.0
6790.0,1158.0,21.0,68.0,138.0,22.0,7.0,64.0,23.0,1.0
2069.0,1453.0,21.0,58.0,291.0,203.0,501.0,22.0,213.0,1.0
100.0,1271.0,3.0,34.0,292.0,4.0,17.0,64.0,4.0,1.0
5550.0,3621.0,21.0,66.0,67.0,28.0,399.0,15.0,29.0,1.0
1262.0,2244.0,72.0,93.0,136.0,94.0,2064.0,17.0,102.0,1.0
5566.0,2785.0,21.0,107.0,145.0,61.0,258.0,65.0,67.0,1.0
3689.0,3189.0,11.0,48.0,18.0,36.0,943.0,3.0,40.0,1.0
3108.0,1734.0,21.0,21.0,228.0,125.0,415.0,21.0,134.0,1.0
4451.0,879.0,3.0,34.0,33.0,4.0,7.0,64.0,4.0,1.0
4894.0,3444.0,21.0,71.0,173.0,21.0,1402.0,7.0,22.0,1.0
57.0,518.0,21.0,68.0,89.0,57.0,2299.0,14.0,62.0,1.0
4105.0,2885.0,22.0,23.0,37.0,36.0,1456.0,3.0,40.0,1.0
127.0,897.0,51.0,60.0,20.0,331.0,79.0,65.0,64.0,1.0
1859.0,3038.0,21.0,68.0,263.0,86.0,2313.0,9.0,94.0,1.0
5561.0,503.0,21.0,58.0,171.0,22.0,7.0,64.0,23.0,1.0
6463.0,2510.0,54.0,65.0,208.0,22.0,1196.0,64.0,23.0,1.0
513.0,504.0,21.0,72.0,210.0,47.0,1873.0,64.0,51.0,1.0
426.0,3856.0,60.0,51.0,146.0,6.0,113.0,65.0,5.0,1.0
4277.0,285.0,4.0,3.0,413.0,36.0,1657.0,3.0,40.0,1.0
4611.0,1882.0,21.0,74.0,91.0,47.0,7.0,64.0,51.0,1.0
4699.0,57.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1.0
3507.0,1714.0,63.0,83.0,12.0,315.0,1832.0,5.0,6.0,1.0
194.0,2714.0,21.0,21.0,278.0,87.0,597.0,64.0,95.0,1.0
5566.0,909.0,21.0,68.0,158.0,59.0,1285.0,28.0,65.0,1.0
1023.0,2831.0,43.0,50.0,26.0,9.0,2170.0,63.0,9.0,1.0
6266.0,886.0,21.0,68.0,70.0,4.0,1901.0,64.0,4.0,1.0
2952.0,3821.0,33.0,38.0,13.0,0.0,32.0,3.0,0.0,1.0
3819.0,440.0,70.0,100.0,162.0,246.0,991.0,35.0,256.0,1.0
2753.0,636.0,21.0,64.0,138.0,47.0,7.0,64.0,51.0,1.0
879.0,984.0,21.0,66.0,256.0,120.0,182.0,64.0,129.0,1.0
314.0,63.0,21.0,64.0,59.0,4.0,7.0,64.0,4.0,1.0
622.0,1635.0,81.0,108.0,86.0,331.0,1195.0,65.0,64.0,1.0
5566.0,1697.0,21.0,64.0,123.0,46.0,2143.0,66.0,50.0,1.0
1774.0,494.0,21.0,68.0,51.0,56.0,376.0,13.0,60.0,1.0
4818.0,877.0,21.0,21.0,1.0,110.0,2267.0,22.0,119.0,1.0
1054.0,706.0,53.0,63.0,39.0,20.0,42.0,8.0,21.0,1.0
74.0,1812.0,21.0,58.0,185.0,157.0,162.0,30.0,166.0,1.0
3950.0,184.0,21.0,72.0,273.0,120.0,813.0,64.0,129.0,1.0
750.0,3971.0,37.0,43.0,18.0,224.0,465.0,3.0,234.0,1.0
5143.0,2136.0,21.0,64.0,317.0,176.0,2273.0,42.0,186.0,1.0
182.0,1152.0,21.0,68.0,180.0,4.0,7.0,64.0,4.0,1.0
1552.0,384.0,21.0,21.0,228.0,146.0,2221.0,14.0,156.0,1.0
194.0,90.0,21.0,64.0,202.0,83.0,360.0,21.0,91.0,1.0
674.0,3248.0,81.0,108.0,86.0,61.0,819.0,65.0,67.0,1.0
2177.0,3360.0,104.0,144.0,86.0,337.0,259.0,65.0,71.0,1.0
4679.0,1911.0,21.0,64.0,87.0,274.0,1473.0,9.0,282.0,1.0
